interval_begin;interval_end;interval_id;edge_CO2_abs;edge_CO2_normed;edge_CO2_perVeh;edge_CO_abs;edge_CO_normed;edge_CO_perVeh;edge_HC_abs;edge_HC_normed;edge_HC_perVeh;edge_NOx_abs;edge_NOx_normed;edge_NOx_perVeh;edge_PMx_abs;edge_PMx_normed;edge_PMx_perVeh;edge_electricity_abs;edge_electricity_normed;edge_electricity_perVeh;edge_fuel_abs;edge_fuel_normed;edge_fuel_perVeh;edge_id;edge_sampledSeconds;edge_traveltime
0.00;3000.00;806271971;509313.594880;900.019606;169796.202520;7067.733526;12.489552;2356.258158;44.569468;0.078760;14.858677;207.564817;0.366792;69.198462;10.291574;0.018186;3.431030;0;0;0;218.930439;0.386877;72.987561;-130908153#11;109.48;36.50
0.00;3000.00;806271971;5715807.486952;179836.627801;28627.910970;303826.001753;9559.286893;1521.727901;2130.147440;67.020895;10.668951;2517.542974;79.209532;12.609241;199.190298;6.267131;0.997655;0;0;0;2456.931692;77.302518;12.305667;-130908153#2;3034.89;15.20
0.00;3000.00;806271971;1037344.175804;36752.672305;5232.830661;17102.015169;605.917278;86.270258;186.739041;6.616086;0.941996;393.233386;13.932095;1.983646;36.047656;1.277153;0.181841;0;0;0;445.719735;15.791665;2.248411;-130908153#3;413.66;2.09
0.00;3000.00;806271971;2153263.194801;81562.999803;10957.589554;36868.337944;1396.527952;187.616691;524.902649;19.882676;2.671140;808.520666;30.625783;4.114424;96.096082;3.640003;0.489017;0;0;0;924.947077;35.035874;4.706898;-130908153#4;324.57;1.65
0.00;3000.00;806271971;6956692.470852;127587.207168;38733.108771;129939.661394;2383.120796;723.471256;1839.467342;33.736219;10.241690;2675.032289;49.060656;14.893905;301.557823;5.530634;1.678998;0;0;0;2988.281023;54.805704;16.637995;-130908153#5;778.10;4.33
0.00;3000.00;806271971;9289402.021103;104649.666028;55126.910948;431425.529516;4860.220010;2560.246256;5964.270637;67.190432;35.394293;3614.564154;40.719837;21.450224;610.484529;6.877407;3.622852;0;0;0;3991.035378;44.960969;23.684350;-130908153#6;4042.73;23.99
0.00;3000.00;806271971;3975869.703690;48085.503371;30304.732318;72917.384511;881.887335;555.788289;1249.486980;15.111715;9.523795;1422.048669;17.198734;10.839089;197.677481;2.390778;1.506730;0;0;0;1707.547218;20.651649;13.015206;-130908153#7;712.50;5.43
0.00;3000.00;806271971;4706111.225487;65377.789657;44094.364971;84405.785274;1172.574002;790.848181;1073.355736;14.911170;10.056911;1853.902200;25.754603;17.370316;174.781338;2.428081;1.637631;0;0;0;2021.945883;28.089084;18.944818;-130908153#8;596.59;5.59
0.00;3000.00;806271971;1329011.311793;43208.170527;23565.113346;21109.457750;686.300442;374.298368;128.398138;4.174418;2.276667;571.457605;18.578952;10.132693;28.530722;0.927577;0.505887;0;0;0;571.278446;18.573127;10.129516;-130908153#9;146.78;2.60
0.00;3000.00;806271971;136484.101416;1068.438396;22082.224066;1859.308425;14.555223;300.823794;11.810763;0.092458;1.910903;55.087699;0.431243;8.912825;2.812823;0.022020;0.455096;0;0;0;58.668203;0.459272;9.492127;-130908227#0;57.27;9.27
0.00;3000.00;806271971;443638.831686;4144.866070;62339.737722;7079.072697;66.138954;994.745058;42.991934;0.401669;6.041189;188.030915;1.756751;26.421939;9.327673;0.087147;1.310716;0;0;0;190.699611;1.781684;26.796941;-130908227#1;60.22;8.46
0.00;3000.00;806271971;411029.571686;1178.945637;81235.062431;4100.526976;11.761437;810.419950;28.170321;0.080800;5.567526;158.359517;0.454219;31.297858;6.222885;0.017849;1.229879;0;0;0;176.684014;0.506778;34.919475;-130908298;165.61;32.73
