interval_begin;interval_end;interval_id;edge_CO2_abs;edge_CO2_normed;edge_CO2_perVeh;edge_CO_abs;edge_CO_normed;edge_CO_perVeh;edge_HC_abs;edge_HC_normed;edge_HC_perVeh;edge_NOx_abs;edge_NOx_normed;edge_NOx_perVeh;edge_PMx_abs;edge_PMx_normed;edge_PMx_perVeh;edge_electricity_abs;edge_electricity_normed;edge_electricity_perVeh;edge_fuel_abs;edge_fuel_normed;edge_fuel_perVeh;edge_id;edge_sampledSeconds;edge_traveltime
0.00;3000.00;806271971;13654787.639457;168612.319071;109305.909914;723676.619542;8936.117961;5792.996088;3615.553255;44.645646;28.942328;6126.323362;75.649187;49.040920;321.134518;3.965440;2.570666;0;0;0;5869.923748;72.483109;46.988454;-6052103#1;6193.12;49.58
0.00;3000.00;806271971;78257.518865;469545.113191;178.670134;2256.762603;13540.575616;5.152426;12.118290;72.709738;0.027667;34.044956;204.269735;0.077728;1.606192;9.637155;0.003667;0;0;0;33.640057;201.840339;0.076804;-6052591;18.68;0.04
0.00;3000.00;806271971;62052.065478;336.980036;30339.524956;419.145860;2.276214;204.935745;3.336022;0.018117;1.631103;22.990603;0.124853;11.240947;0.849959;0.004616;0.415576;0;0;0;26.673527;0.144853;13.041663;-6053882;32.40;15.84
0.00;3000.00;806271971;154276.392701;3762.074197;14299.049975;2878.512494;70.193355;266.793858;16.731784;0.408009;1.550779;64.264640;1.567112;5.956344;2.865011;0.069864;0.265542;0;0;0;66.317010;1.617159;6.146567;-6053886#0;59.43;5.51
0.00;3000.00;806271971;184980.549675;3121.156631;19493.564327;2901.424075;48.955412;305.756994;17.537171;0.295903;1.848097;75.393085;1.272099;7.945051;3.289785;0.055508;0.346683;0;0;0;79.515274;1.341653;8.379455;-6053886#1;61.34;6.46
0.00;3000.00;806271971;110446.174061;9466.814920;6869.506366;2661.081647;228.092713;165.513359;14.721287;1.261825;0.915631;47.012826;4.029671;2.924093;2.172418;0.186207;0.135120;0;0;0;47.476527;4.069417;2.952934;-6053886#2;33.93;2.11
0.00;3000.00;806271971;188126.658088;16734.765731;10430.251976;6038.528546;537.155986;334.792394;31.950328;2.842134;1.771413;81.697713;7.267402;4.529543;4.006150;0.356366;0.222112;0;0;0;80.869213;7.193703;4.483608;-6053886#3;61.64;3.42
0.00;3000.00;806271971;695934.252361;155516.034047;18099.419126;39823.521253;8899.110895;1035.705025;197.673859;44.172929;5.140977;316.538463;70.734852;8.232333;16.927826;3.782754;0.440248;0;0;0;299.169991;66.853629;7.780624;-6053886#4;313.01;8.14
0.00;3000.00;806271971;301257.468489;10209.233612;18371.698888;6679.887567;226.372920;407.362126;37.558088;1.272796;2.290419;129.385853;4.384722;7.890387;6.056364;0.205242;0.369338;0;0;0;129.498176;4.388529;7.897237;-6053886#5;80.35;4.90
0.00;3000.00;806271971;291647.183125;4510.589248;30867.005656;4990.242011;77.178637;528.151264;29.621106;0.458117;3.135003;121.663373;1.881635;12.876463;5.467858;0.084565;0.578701;0;0;0;125.366559;1.938908;13.268396;-6053886#6;68.13;7.21
0.00;3000.00;806271971;167428.547849;2214.419238;32343.162794;2518.105790;33.304607;486.437388;15.435427;0.204150;2.981753;69.335855;0.917040;13.394017;3.107740;0.041103;0.600340;0;0;0;71.970103;0.951881;13.902890;-6053886#7;42.11;8.13
0.00;3000.00;806271971;245532.522696;3253.163600;40211.711295;4829.688045;63.990567;790.974732;27.802502;0.368367;4.553312;104.233831;1.381038;17.070735;4.774408;0.063258;0.781921;0;0;0;105.544057;1.398398;17.285316;-6053886#8;63.10;10.33
0.00;3000.00;806271971;144187.293979;6146.527630;14085.970243;3180.167329;135.566636;310.677461;17.898513;0.762992;1.748545;62.182937;2.650782;6.074786;2.909218;0.124016;0.284208;0;0;0;61.980128;2.642137;6.054973;-6053886#9;40.03;3.91
0.00;3000.00;806271971;295373.765878;1213.698531;48643.290500;2688.641603;11.047699;442.775864;19.053724;0.078292;3.137841;112.860254;0.463746;18.586262;4.381979;0.018006;0.721641;0;0;0;126.968487;0.521717;20.909660;-6054055#0;134.25;22.11
0.00;3000.00;806271971;633968.502229;5333.816186;40969.275085;8863.876902;74.575140;572.814911;55.258242;0.464908;3.570982;260.156880;2.188798;16.812253;11.477193;0.096562;0.741697;0;0;0;272.514827;2.292770;17.610867;-6054055#1;190.99;12.34
0.00;3000.00;806271971;1019457.466073;9786.008794;31620.986434;15312.617103;146.989365;474.958567;93.742827;0.899859;2.907665;417.156811;4.004385;12.939147;18.404787;0.176672;0.570870;0;0;0;438.220458;4.206580;13.592488;-6054055#2;388.01;12.04
0.00;3000.00;806271971;2247592.912992;56889.084488;34601.595024;9198.793213;232.831720;141.615021;590.215143;14.939004;9.086336;14478.989057;366.479369;222.903406;309.820038;7.841891;4.769666;0;0;0;959.817459;24.294051;14.776348;-6054055#3;317.28;4.88
0.00;3000.00;806271971;4752311.116553;112325.651760;73569.270081;22345.483515;528.157972;345.924514;1150.003435;27.181488;17.802899;28751.779938;679.577229;445.098692;612.983762;14.488488;9.489439;0;0;0;2030.258948;47.987212;31.429901;-6054055#4;313.53;4.85
0.00;3000.00;806271971;276118.543456;10283.744635;10650.389969;5883.076729;219.109003;226.920875;33.270060;1.239108;1.283286;116.890581;4.353467;4.508680;5.286167;0.196878;0.203897;0;0;0;118.692182;4.420565;4.578171;-6054093#0;109.03;4.21
0.00;3000.00;806271971;229977.183489;7710.886286;10717.076744;3520.948765;118.053605;164.078356;21.433575;0.718645;0.998818;93.940332;3.149718;4.377677;4.060633;0.136149;0.189228;0;0;0;98.857350;3.314580;4.606813;-6054093#1;69.86;3.26
0.00;3000.00;806271971;439738.821634;8179.919175;25513.280942;6494.377329;120.806895;376.798375;39.990466;0.743893;2.320214;182.529702;3.395375;10.590222;8.157081;0.151736;0.473267;0;0;0;189.024062;3.516182;10.967019;-6054093#2;97.87;5.68
0.00;3000.00;806271971;551581.377321;4042.863748;48926.653607;8653.939292;63.429802;767.626152;52.302713;0.383357;4.639382;227.157570;1.664971;20.149447;9.968721;0.073067;0.884251;0;0;0;237.101004;1.737852;21.031455;-6054093#3;173.58;15.40
0.00;3000.00;806271971;107732.306240;2951.570034;14468.106373;2298.198645;62.964346;308.640775;12.999921;0.356162;1.745848;45.336964;1.242109;6.088610;2.043457;0.055985;0.274430;0;0;0;46.309805;1.268762;6.219260;-6054380;44.00;5.91
0.00;3000.00;806271971;358085.913376;6726.723482;24205.877668;5794.814913;108.856886;391.717673;34.789930;0.653537;2.351728;147.581736;2.772356;9.976224;6.490209;0.121920;0.438725;0;0;0;153.925794;2.891530;10.405070;-6054382#0;87.83;5.94
0.00;3000.00;806271971;174824.054435;9863.134242;11399.122154;3777.713024;213.129085;246.319720;21.346436;1.204312;1.391860;75.254098;4.245647;4.906823;3.514626;0.198286;0.229166;0;0;0;75.149557;4.239749;4.900006;-6054382#1;45.98;3.00
0.00;3000.00;806271971;51179.334152;2823.687401;5461.975063;1205.252995;66.496717;128.627344;6.685175;0.368837;0.713457;21.340565;1.177411;2.277514;0.947483;0.052275;0.101117;0;0;0;22.000084;1.213798;2.347899;-6054382#2;24.09;2.57
0.00;3000.00;806271971;281564.900913;1927.206714;45842.349165;3790.502988;25.944579;617.142126;23.858796;0.163305;3.884516;113.795453;0.778887;18.527348;4.864668;0.033297;0.792030;0;0;0;121.032472;0.828422;19.705627;-6054382#3;87.94;14.32
0.00;3000.00;806271971;108443.036404;859.806037;54257.367140;2027.259129;16.073412;1014.299733;11.806288;0.093608;5.907047;45.851755;0.363542;22.941035;2.118447;0.016796;1.059924;0;0;0;46.614999;0.369594;23.322910;-6054382#4;29.66;14.84
0.00;3000.00;806271971;1098867.446699;53932.144623;25214.360438;3850.181087;188.965943;88.345372;338.316991;16.604515;7.762944;7968.427677;391.088475;182.841714;176.614566;8.668200;4.052557;0;0;0;468.922274;23.014590;10.759783;-6054454#1;143.44;3.29
0.00;3000.00;806271971;9989813.655901;110782.519056;278206.255405;32866.539899;364.475075;915.300055;4747.736899;52.650257;132.219694;85269.019900;945.594898;2374.656380;2223.940743;24.662498;61.934511;0;0;0;4260.512506;47.247158;118.650985;-6054454#2;1141.14;31.78
0.00;3000.00;806271971;4010221.447217;104659.976874;98944.444829;11489.724497;299.862318;283.486692;1084.432968;28.301861;26.756283;28423.126312;741.795380;701.285575;600.508795;15.672261;14.816391;0;0;0;1711.300878;44.662050;42.223034;-6054454#3;202.15;4.99
0.00;3000.00;806271971;545644.929515;2542.910076;77060.393078;12943.731199;60.322643;1828.018479;71.666124;0.333991;10.121270;224.234353;1.045016;31.668190;9.977875;0.046501;1.409156;0;0;0;234.552894;1.093104;33.125458;-6054524#0;217.70;30.75
0.00;3000.00;806271971;80885.198028;1568.302434;19073.325101;1394.259242;27.033626;328.776593;8.239088;0.159750;1.942838;33.257540;0.644838;7.842373;1.450283;0.028120;0.341988;0;0;0;34.769176;0.674148;8.198828;-6054524#1;28.32;6.68
0.00;3000.00;806271971;212163.790812;2169.918597;25453.265105;2951.293762;30.184544;354.066367;18.372219;0.187903;2.204113;85.440818;0.873851;10.250325;3.615846;0.036981;0.433793;0;0;0;91.200112;0.932755;10.941267;-6054524#2;90.86;10.90
0.00;3000.00;806271971;633149.531989;3707.688066;47984.081698;8504.304199;49.800727;644.510036;53.356389;0.312452;4.043685;252.679618;1.479678;19.149662;10.596293;0.062051;0.803054;0;0;0;272.163954;1.593777;20.626308;-6054524#3;226.52;17.17
0.00;3000.00;806271971;54589.092657;7120.316434;3345.797624;1062.307210;138.561810;65.109434;6.131568;0.799770;0.375807;22.927262;2.990512;1.405225;1.056056;0.137746;0.064726;0;0;0;23.465565;3.060726;1.438218;-6054524#4;18.26;1.12
0.00;3000.00;806271971;332320.123423;14969.374929;16755.430587;6329.889429;285.130154;319.150167;36.733895;1.654680;1.852106;142.971871;6.440174;7.208577;6.698435;0.301731;0.337732;0;0;0;142.849802;6.434676;7.202423;-6054524#5;66.12;3.33
0.00;3000.00;806271971;142598.117565;2934.620838;22808.032245;3150.221767;64.830494;503.866116;17.662434;0.363487;2.825040;60.287241;1.240691;9.642717;2.738674;0.056361;0.438041;0;0;0;61.297248;1.261477;9.804264;-6055023#0;49.41;7.90
0.00;3000.00;806271971;231921.384108;3879.906049;27101.070119;3405.016079;56.963883;397.891638;20.988710;0.351129;2.452626;96.391277;1.612568;11.263760;4.339696;0.072601;0.507113;0;0;0;99.692570;1.667797;11.649531;-6055023#1;51.97;6.07
0.00;3000.00;806271971;351278.473516;3065.257186;43141.222832;5896.930192;51.456633;724.213974;35.128407;0.306531;4.314191;145.101395;1.266155;17.820197;6.405170;0.055892;0.786632;0;0;0;150.999688;1.317624;18.544578;-6055023#2;107.48;13.20
0.00;3000.00;806271971;183674.037508;5846.388462;21187.894256;3601.980131;114.651887;415.509863;20.762608;0.660879;2.395091;78.531251;2.499668;9.059048;3.648808;0.116142;0.420912;0;0;0;78.953574;2.513111;9.107765;-6055023#3;39.08;4.51
0.00;3000.00;806271971;71663.132400;686.538072;17265.490808;455.141075;4.360285;109.655185;3.660895;0.035072;0.882004;26.117555;0.250208;6.292390;0.914552;0.008761;0.220339;0;0;0;30.804982;0.295114;7.421712;-6055235#0;38.49;9.27
0.00;3000.00;806271971;120297.913055;4824.782609;10714.780752;2267.346517;90.936358;201.949645;13.155382;0.527622;1.171733;50.213748;2.013920;4.472474;2.238319;0.089772;0.199364;0;0;0;51.711080;2.073974;4.605840;-6055235#1;39.68;3.53
0.00;3000.00;806271971;1911094.422112;51373.505971;42260.012535;98591.717801;2650.314995;2180.157705;493.789681;13.273916;10.919166;857.767202;23.058258;18.967798;44.714489;1.202002;0.988771;0;0;0;821.539640;22.084399;18.166698;-6055235#2;938.00;20.74
0.00;3000.00;806271971;1161528.509640;30479.646000;24464.325437;18842.685505;494.450527;396.868081;113.438840;2.976746;2.389270;491.015195;12.884720;10.341852;22.576480;0.592429;0.475510;0;0;0;499.288824;13.101828;10.516112;-6055235#3;206.20;4.34
0.00;3000.00;806271971;613560.447522;2765.446729;60501.314460;7925.835213;35.723416;781.542309;50.421639;0.227261;4.971923;246.135719;1.109386;24.270689;10.522473;0.047427;1.037589;0;0;0;263.742840;1.188745;26.006873;-6055573#0;218.90;21.59
0.00;3000.00;806271971;146204.374651;6481.169176;9731.141162;3887.403518;172.326717;258.739675;21.136199;0.936957;1.406793;62.737336;2.781116;4.175702;2.898241;0.128478;0.192902;0;0;0;62.847831;2.786014;4.183056;-6055573#1;76.47;5.09
0.00;3000.00;806271971;177437.516218;4185.669736;11692.331990;2909.630890;68.636860;191.731552;17.402845;0.410525;1.146769;72.036812;1.699315;4.746901;3.069412;0.072406;0.202260;0;0;0;76.273062;1.799247;5.026051;-6055573#10;74.15;4.89
0.00;3000.00;806271971;375450.655048;6230.684360;27150.737418;5822.329159;96.622804;421.042094;35.381044;0.587156;2.558582;155.467764;2.580021;11.242661;6.877424;0.114132;0.497341;0;0;0;161.389805;2.678299;11.670914;-6055573#11;94.11;6.81
0.00;3000.00;806271971;740815.582703;129212.020239;13776.654798;41103.666004;7169.244070;764.388642;204.565165;35.679971;3.804218;336.050553;58.613469;6.249399;17.866429;3.116238;0.332255;0;0;0;318.462815;55.545840;5.922327;-6055573#12;345.51;6.43
0.00;3000.00;806271971;524840.815381;16320.522893;15127.227569;15303.053323;475.865872;441.072347;81.928332;2.547655;2.361380;222.249698;6.911107;6.405793;10.413546;0.323821;0.300144;0;0;0;225.611013;7.015631;6.502675;-6055573#13;205.53;5.92
0.00;3000.00;806271971;489300.736707;13557.166568;17210.188386;8282.871477;229.495400;291.333668;49.330880;1.366822;1.735116;205.190368;5.685256;7.217167;9.364089;0.259453;0.329363;0;0;0;210.328955;5.827632;7.397906;-6055573#15;112.46;3.96
0.00;3000.00;806271971;155860.328499;19749.988828;4571.342032;2976.200942;377.132115;87.291183;17.222135;2.182319;0.505121;65.525368;8.303109;1.921842;2.968113;0.376107;0.087054;0;0;0;66.997811;8.489691;1.965028;-6055573#16;37.68;1.11
0.00;3000.00;806271971;78258.821404;28371.778152;1835.070381;1607.468478;582.768028;37.693103;9.173797;3.325848;0.215114;33.215981;12.042047;0.778873;1.540791;0.558595;0.036130;0;0;0;33.640203;12.195844;0.788820;-6055573#17;16.20;0.38
0.00;3000.00;806271971;401961.009137;17080.496139;21657.321504;7777.837796;330.503023;419.063367;45.000678;1.912210;2.424599;173.640359;7.378486;9.355597;8.206030;0.348698;0.442134;0;0;0;172.785297;7.342151;9.309527;-6055573#18;60.80;3.28
0.00;3000.00;806271971;61543.695426;369262.172556;181.672362;1851.576877;11109.461264;5.465716;9.876862;59.261172;0.029156;26.801140;160.806837;0.079115;1.262388;7.574328;0.003726;0;0;0;26.455456;158.732738;0.078095;-6055573#19;14.98;0.04
0.00;3000.00;806271971;446836.747217;3235.017174;39585.763703;5613.685327;40.642066;497.322618;35.915364;0.260021;3.181782;178.338290;1.291137;15.799187;7.509383;0.054367;0.665265;0;0;0;192.075683;1.390593;17.016198;-6055573#2;150.14;13.30
0.00;3000.00;806271971;142490.013786;7726.525827;8531.205035;3233.022227;175.310740;193.568481;18.082888;0.980545;1.082664;60.925046;3.303663;3.647723;2.801827;0.151929;0.167752;0;0;0;61.250732;3.321323;3.667222;-6055573#3;47.42;2.84
0.00;3000.00;806271971;38028.690291;9587.064779;2010.354441;1103.469438;278.185573;58.333975;5.916677;1.491599;0.312780;16.295652;4.108148;0.861456;0.757532;0.190974;0.040046;0;0;0;16.347200;4.121143;0.864181;-6055573#4;13.38;0.71
0.00;3000.00;806271971;378071.589506;2513.634591;46303.328441;4666.071200;31.022691;571.464858;30.016581;0.199567;3.676202;150.534572;1.000839;18.436328;6.348315;0.042207;0.777493;0;0;0;162.516503;1.080502;19.903783;-6055573#5;116.13;14.22
0.00;3000.00;806271971;3377627.265703;220040.864215;40434.589541;106837.626523;6960.105962;1278.985286;1191.557047;77.625866;14.264487;13194.964033;859.606777;157.960874;363.911008;23.707558;4.356488;0;0;0;1447.036148;94.269456;17.322904;-6055573#6;1000.30;11.97
0.00;3000.00;806271971;259639.258902;9193.482168;10892.749687;7429.652126;263.074138;311.699168;39.934814;1.414039;1.675401;111.631153;3.952711;4.683306;5.238722;0.185496;0.219782;0;0;0;111.609624;3.951949;4.682403;-6055573#7;124.24;5.21
0.00;3000.00;806271971;339279.388045;8360.067057;15686.312761;5234.320524;128.977097;242.004648;31.811748;0.783862;1.470791;138.393816;3.410115;6.398528;6.005238;0.147973;0.277647;0;0;0;145.841733;3.593636;6.742877;-6055573#8;98.28;4.54
0.00;3000.00;806271971;280578.743698;10056.585796;14703.966971;5080.217945;182.086665;266.233129;29.755465;1.066504;1.559360;118.013385;4.229870;6.184592;5.357520;0.192026;0.280765;0;0;0;120.608766;4.322895;6.320605;-6055573#9;64.81;3.40
0.00;3000.00;806271971;125473.931923;20102.632618;5760.667183;3191.636769;511.343675;146.532088;17.492062;2.802466;0.803083;54.349684;8.707560;2.495263;2.536602;0.406398;0.116459;0;0;0;53.936365;8.641340;2.476287;-6055574#0;29.45;1.35
0.00;3000.00;806271971;143309.650717;8323.890652;13609.942459;3631.604501;210.935402;344.889043;19.914761;1.156714;1.891280;61.937209;3.597515;5.882101;2.884078;0.167517;0.273897;0;0;0;61.603261;3.578118;5.850386;-6055574#1;35.96;3.42
0.00;3000.00;806271971;81608.353028;294.544104;81632.905754;1145.175339;4.133212;1145.519877;7.119534;0.025696;7.121676;32.446614;0.117108;32.456375;1.333711;0.004814;1.334112;0;0;0;35.080034;0.126612;35.090589;-6055574#2;28.47;28.48
0.00;3000.00;806271971;35613.139058;515.385515;35656.139709;871.505526;12.612236;872.557815;4.801854;0.069491;4.807652;15.093219;0.218426;15.111443;0.677080;0.009799;0.677897;0;0;0;15.308746;0.221545;15.327230;-6055575;12.16;12.17
0.00;3000.00;806271971;142786.532424;5514.767908;19778.937185;3765.478458;145.432061;521.597945;20.512885;0.792258;2.841466;61.947668;2.392572;8.581055;2.904306;0.112171;0.402307;0;0;0;61.378468;2.370588;8.502208;-6055576#0;39.95;5.53
0.00;3000.00;806271971;48345.779196;464.416707;23242.590584;474.701597;4.560054;228.216300;3.288894;0.031594;1.581160;18.902380;0.181579;9.087459;0.773860;0.007434;0.372039;0;0;0;20.781710;0.199632;9.990961;-6055576#1;19.37;9.31
0.00;3000.00;806271971;101072.043886;3821.249296;22614.032658;1950.779841;73.753491;436.470832;11.290717;0.426870;2.526204;43.476873;1.643738;9.727590;2.046026;0.077354;0.457781;0;0;0;43.446441;1.642588;9.720781;-6055576#2;16.26;3.64
0.00;3000.00;806271971;295374.582745;1592.745121;58564.379583;4526.965029;24.410704;897.568423;27.445391;0.147993;5.441640;119.805423;0.646025;23.754008;5.139959;0.027716;1.019108;0;0;0;126.969032;0.684654;25.174348;-6055824#0;102.04;20.23
0.00;3000.00;806271971;198094.815608;1569.378614;38859.576145;3247.830515;25.730485;637.115700;19.448636;0.154079;3.815172;81.329652;0.644323;15.954157;3.542572;0.028066;0.694934;0;0;0;85.152588;0.674610;16.704089;-6055824#1;74.61;14.64
0.00;3000.00;806271971;217674.377402;7117.418335;22190.693474;4720.796035;154.358453;481.258929;26.657617;0.871639;2.717596;93.761723;3.065778;9.558487;4.384516;0.143363;0.446977;0;0;0;93.569122;3.059481;9.538852;-6055824#2;54.97;5.60
0.00;3000.00;806271971;194350.161604;1289.079117;47937.100718;3095.975601;20.534881;763.632471;18.658799;0.123759;4.602254;79.417944;0.526761;19.588695;3.411226;0.022626;0.841390;0;0;0;83.542936;0.554121;20.606138;-6055827;70.86;17.48
0.00;3000.00;806271971;2748899.989340;101031.546316;79669.419601;11730.828600;431.148371;339.986289;1189.021668;43.700643;34.460572;22430.246441;824.388843;650.079931;564.063054;20.731261;16.347840;0;0;0;1172.582083;43.096432;33.984115;-6056686#0;363.28;10.53
0.00;3000.00;806271971;70113.241887;19984.772034;3080.950857;2077.789144;592.243937;91.303241;11.112777;3.167537;0.488323;30.631118;8.730960;1.346008;1.455607;0.414900;0.063963;0;0;0;30.139149;8.590731;1.324389;-6056686#1;23.75;1.04
0.00;3000.00;806271971;217494.181623;9995.902641;8537.078755;3916.388466;179.994874;153.726029;22.955118;1.055003;0.901034;90.315075;4.150827;3.545046;3.999737;0.183826;0.156998;0;0;0;93.491655;4.296821;3.669733;-6056686#10;69.09;2.71
0.00;3000.00;806271971;154928.631508;6362.572136;6714.646415;2473.091012;101.564313;107.184395;14.883347;0.611226;0.645048;62.538998;2.568337;2.710456;2.631792;0.108082;0.114063;0;0;0;66.597443;2.735008;2.886350;-6056686#11;64.98;2.82
0.00;3000.00;806271971;91701.190128;5740.293592;4088.547341;1376.217876;86.148224;61.359421;8.408699;0.526366;0.374906;36.771983;2.301846;1.639499;1.533951;0.096022;0.068392;0;0;0;39.418538;2.467514;1.757497;-6056686#12;38.60;1.72
0.00;3000.00;806271971;78733.584854;3676.276336;3673.629184;730.707656;34.118645;34.094078;5.123485;0.239229;0.239057;29.829017;1.392795;1.391792;1.105465;0.051617;0.051580;0;0;0;33.844275;1.580277;1.579140;-6056686#13;46.87;2.19
0.00;3000.00;806271971;103293.818672;5675.484542;4261.180372;1418.364833;77.932134;58.511811;8.869269;0.487322;0.365884;41.103421;2.258430;1.695640;1.685151;0.092591;0.069518;0;0;0;44.401686;2.439653;1.831703;-6056686#15;48.00;1.98
0.00;3000.00;806271971;132009.476843;7601.313446;3924.352162;2211.080399;127.317489;65.730570;13.134993;0.756334;0.390475;52.559667;3.026468;1.562484;2.148820;0.123732;0.063880;0;0;0;56.745686;3.267506;1.686925;-6056686#16;72.63;2.16
0.00;3000.00;806271971;451566.203755;18165.586474;14874.687888;7028.764532;282.752847;231.529016;42.768367;1.720484;1.408799;190.533140;7.664759;6.276203;8.788532;0.353545;0.289496;0;0;0;194.107759;7.808559;6.393951;-6056686#17;82.63;2.72
0.00;3000.00;806271971;794996.053726;9320.000630;29347.271073;15698.329968;184.036694;579.503688;90.091721;1.056175;3.325735;330.056097;3.869356;12.184017;14.830952;0.173868;0.547484;0;0;0;341.736550;4.006290;12.615201;-6056686#18;332.34;12.27
0.00;3000.00;806271971;466234.210447;5677.705019;31806.155309;6418.270925;78.160393;437.849727;40.174950;0.489242;2.740706;189.505158;2.307755;12.927903;8.200844;0.099868;0.559456;0;0;0;200.413640;2.440596;13.672071;-6056686#19;120.48;8.22
0.00;3000.00;806271971;395079.026960;2812.617658;48553.325493;6440.925253;45.853763;791.558951;38.547371;0.274424;4.737288;162.154105;1.154396;19.927965;7.083152;0.050426;0.870486;0;0;0;169.827718;1.209025;20.871015;-6056686#2;129.46;15.91
0.00;3000.00;806271971;290556.740423;4062.310247;27611.254462;4521.478577;63.215359;429.670623;27.372769;0.382702;2.601201;119.287899;1.667779;11.335784;5.219945;0.072981;0.496045;0;0;0;124.897822;1.746212;11.868888;-6056686#20;82.35;7.83
0.00;3000.00;806271971;101939.407578;1419.274731;24429.065059;1605.443135;22.352149;384.733203;9.715758;0.135270;2.328313;41.888299;0.583199;10.038238;1.843848;0.025671;0.441865;0;0;0;43.819365;0.610085;10.501004;-6056686#21;31.51;7.55
0.00;3000.00;806271971;252119.471305;514.993728;126081.197378;3163.319543;6.461578;1581.929050;20.234536;0.041332;10.118991;97.874990;0.199925;48.945827;3.804080;0.007770;1.902364;0;0;0;108.375862;0.221375;54.197156;-6056686#22;100.70;50.36
0.00;3000.00;806271971;27604.657607;9888.235561;2034.401911;949.604700;340.156908;69.983756;4.969545;1.780135;0.366244;11.982600;4.292275;0.883091;0.566659;0.202982;0.041762;0;0;0;11.866371;4.250640;0.874525;-6056686#3;10.88;0.80
0.00;3000.00;806271971;149096.941447;5207.110877;17283.246774;3356.985375;117.240467;389.140153;18.815162;0.657107;2.181045;63.929751;2.232704;7.410706;2.979491;0.104057;0.345381;0;0;0;64.090703;2.238325;7.429364;-6056686#4;42.76;4.96
0.00;3000.00;806271971;22763.124270;273157.491243;44.412312;728.892825;8746.713902;1.422117;3.847816;46.173797;0.007507;9.670214;116.042562;0.018867;0.438564;5.262766;0.000856;0;0;0;9.785149;117.421783;0.019091;-6056686#5;8.34;0.02
0.00;3000.00;806271971;91854.135931;3448.841149;7942.894813;1768.770683;66.411916;152.950755;10.200211;0.382987;0.882042;38.619414;1.450041;3.339533;1.737471;0.065237;0.150244;0;0;0;39.484256;1.482513;3.414319;-6056686#6;43.77;3.78
0.00;3000.00;806271971;50357.676356;2835.720865;4631.715150;802.855202;45.210054;73.843689;4.825401;0.271726;0.443823;19.916554;1.121533;1.831852;0.808533;0.045530;0.074366;0;0;0;21.646775;1.218964;1.990991;-6056686#7;20.55;1.89
0.00;3000.00;806271971;192955.552764;4182.562560;16339.359094;3147.849505;68.233732;266.557985;18.875937;0.409160;1.598403;79.270185;1.718284;6.712551;3.463514;0.075076;0.293288;0;0;0;82.943407;1.797906;7.023597;-6056686#8;64.85;5.49
0.00;3000.00;806271971;100151.729806;4826.589388;4967.509944;1696.990220;81.782661;84.170446;10.053618;0.484512;0.498658;40.723290;1.962568;2.019869;1.734508;0.083591;0.086031;0;0;0;43.051129;2.074753;2.135329;-6056686#9;55.66;2.76
0.00;3000.00;806271971;906159.109684;29074.623840;48387.136925;47209.230256;1514.734661;2520.881227;236.255369;7.580386;12.615578;407.952797;13.089395;21.783887;21.387179;0.686220;1.142034;0;0;0;389.539012;12.498578;20.800627;-6056869#0;429.63;22.94
0.00;3000.00;806271971;190787.212842;5865.863577;14230.831551;3250.708481;99.944919;242.470573;19.318067;0.593945;1.440936;79.632667;2.448353;5.939806;3.589683;0.110367;0.267755;0;0;0;82.011176;2.521481;6.117219;-6056869#1;47.77;3.56
0.00;3000.00;806271971;536075.232526;3534.756190;47665.000600;7274.731119;47.967896;646.830971;45.720627;0.301471;4.065239;216.732318;1.429083;19.270702;9.280006;0.061190;0.825130;0;0;0;230.435396;1.519438;20.489108;-6056869#2;167.36;14.88
0.00;3000.00;806271971;195785.796246;2582.642140;20867.027386;3103.126001;40.933838;330.733978;18.679496;0.246404;1.990878;78.493058;1.035415;8.365861;3.280074;0.043268;0.349593;0;0;0;84.160329;1.110173;8.969884;-6056869#3;86.82;9.25
0.00;3000.00;806271971;13983.296601;5211.166435;782.520248;95.249529;35.496719;5.330266;0.752652;0.280491;0.042119;5.104793;1.902407;0.285670;0.176278;0.065694;0.009865;0;0;0;6.010842;2.240066;0.336373;-6056869#4;4.36;0.24
0.00;3000.00;806271971;172430.715816;4587.956962;15571.413946;2459.550641;65.442589;222.110550;15.285559;0.406711;1.380368;71.507862;1.902648;6.457542;3.207869;0.085354;0.289688;0;0;0;74.120180;1.972156;6.693448;-6056869#5;45.09;4.07
0.00;3000.00;806271971;64627.613265;1079.676123;31247.990447;1290.456552;21.558511;623.946514;7.394249;0.123529;3.575181;27.143259;0.453458;13.123992;1.204767;0.020127;0.582515;0;0;0;27.780771;0.464109;13.432235;-6056869#6;18.94;9.16
0.00;3000.00;806271971;61413.868397;4350.451126;15444.639707;1912.680849;135.490969;481.009703;10.148988;0.718937;2.552314;26.731194;1.893591;6.722483;1.255338;0.088926;0.315698;0;0;0;26.399709;1.870109;6.639119;-6056869#7;15.88;3.99
0.00;3000.00;806271971;99773.834220;903.407538;49924.587515;1991.651882;18.033519;996.577905;11.425177;0.103450;5.716902;42.029731;0.380560;21.030734;1.909156;0.017287;0.955299;0;0;0;42.888641;0.388338;21.460513;-6056877;30.41;15.22
0.00;3000.00;806271971;25734.794427;4355.677477;3999.269443;529.846272;89.677789;82.339807;3.024382;0.511884;0.469999;11.160120;1.888878;1.734318;0.524474;0.088768;0.081505;0;0;0;11.062276;1.872317;1.719113;-6056891#0;6.73;1.05
