tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
1414.00;130908017_0;17.44;11.11;1270.00;1.00;-6061786#0_0;5.10;0.00;tripinfo_1269 emissions_1269;144.00;1269;0;1307.22;0.91;0.00;66.31;DEFAULT_VEHTYPE;;1;39.00;494684.029981;11498.347796;64.056332;208.421626;10.019515;0;212.645080
1416.00;-126303358#0_0;33.41;31.26;1130.00;0.00;-6057280#6_0;0.20;0.00;tripinfo_1130 emissions_1130;286.00;1130;0;2118.40;1.14;0.00;201.37;DEFAULT_VEHTYPE;;5;123.00;1203942.826881;32078.124821;175.184269;523.165888;27.167671;0;517.526861
1416.00;-800638464#3_0;23.39;10.45;1248.00;0.00;-6055573#2_0;5.10;0.00;tripinfo_1248 emissions_1248;168.00;1248;0;1299.68;0.77;0.00;74.10;DEFAULT_VEHTYPE;;3;44.00;445956.188674;11238.363226;61.510306;185.765493;8.532846;0;191.700292
1416.00;799540093#6_1;203.73;7.83;1318.00;0.00;-6056686#1_0;5.10;0.00;tripinfo_1318 emissions_1318;98.00;1318;0;1069.76;1.15;0.00;43.71;DEFAULT_VEHTYPE;;1;1.00;415256.007727;6782.101257;40.758070;174.259408;8.148019;0;178.499965
1418.00;-800638464#2_0;37.40;12.72;1260.00;0.00;507342041#2_0;5.10;0.00;tripinfo_1260 emissions_1260;158.00;1260;0;1326.96;1.00;0.00;82.89;DEFAULT_VEHTYPE;;2;34.00;516562.621123;11976.520400;66.648508;217.692055;10.261449;0;222.049952
1418.00;421789044#1_0;117.75;11.82;1280.00;0.01;806271971_3;5.10;0.00;tripinfo_Flow2.24 emissions_Flow2.24;138.00;Flow2.24;0;971.87;1.10;42.00;27.48;passenger;;1;1.00;427593.687208;11702.444057;63.317183;181.905839;8.633153;0;183.806949
1421.00;806271971_1;46.51;12.74;890.00;5.80;806271971_0;7.10;0.00;tripinfo_Flow8.14 emissions_Flow8.14;531.00;Flow8.14;0;2102.76;1.00;158.00;230.05;bus;;8;65.00;5420525.722466;11317.004383;2423.309314;46665.280092;1171.396477;0;2311.168108
1422.00;-126303352#1_0;14.46;11.95;1164.00;0.00;-6061783#5_0;4.90;0.00;tripinfo_1164 emissions_1164;258.00;1164;0;1270.07;0.96;0.00;186.55;DEFAULT_VEHTYPE;;4;136.00;804554.932803;27234.558301;143.106283;349.939829;17.483791;0;345.851485
1426.00;-507340350#1_0;31.64;23.48;1370.00;0.00;126303357#2_0;5.10;0.00;tripinfo_1370 emissions_1370;56.00;1370;0;805.94;1.05;0.00;24.53;DEFAULT_VEHTYPE;;1;1.00;366412.429259;6248.983434;37.390868;156.739183;7.997851;0;157.503531
1427.00;-392388948#2_0;52.40;26.05;1400.00;0.00;800638464#3_0;5.10;0.00;tripinfo_1400 emissions_1400;27.00;1400;0;305.56;0.97;0.00;12.33;DEFAULT_VEHTYPE;;0;0.00;180958.382984;3095.838919;18.475428;77.293347;3.825438;0;77.785654
1428.00;6057920_0;133.49;16.50;1355.00;0.00;-637504388#4_0;2.88;0.00;tripinfo_1355 emissions_1355;73.00;1355;0;542.75;1.24;0.00;42.18;DEFAULT_VEHTYPE;;1;19.00;282941.898322;6603.704763;36.828259;121.909741;5.919516;0;121.625111
1429.00;-799540093#0_0;91.85;23.83;1310.00;0.00;-507342038#1_0;5.10;0.00;tripinfo_1310 emissions_1310;119.00;1310;0;956.01;1.05;0.00;74.75;DEFAULT_VEHTYPE;;3;32.00;459909.577616;10587.666088;59.302810;197.493854;9.973196;0;197.695896
1429.00;6061786#6_0;44.99;14.03;1385.00;0.00;-6057280#0_0;5.10;0.00;tripinfo_1385 emissions_1385;44.00;1385;0;416.70;1.07;0.00;13.62;DEFAULT_VEHTYPE;;0;0.00;163400.935853;2957.247962;17.347047;69.297011;3.196013;0;70.238929
1430.00;-793432602#1_2;70.35;11.48;1151.00;0.00;-6055573#13_0;5.10;0.00;tripinfo_1151 emissions_1151;279.00;1151;0;1777.92;0.93;0.00;177.29;DEFAULT_VEHTYPE;;5;115.00;964461.721897;27589.092492;148.710349;418.923091;21.066093;0;414.585750
1430.00;6061786#8_1;21.81;13.61;1314.00;0.00;-6058243#1_0;5.10;0.00;tripinfo_1314 emissions_1314;116.00;1314;0;933.42;1.03;0.00;58.61;DEFAULT_VEHTYPE;;2;22.00;454297.392491;9337.659210;53.346979;194.429896;9.339726;0;195.282994
1431.00;-421789044#3_0;15.91;8.00;1391.00;0.00;-6056686#14_0;5.10;0.00;tripinfo_1391 emissions_1391;40.00;1391;0;321.88;0.95;0.00;9.91;DEFAULT_VEHTYPE;;0;0.00;108627.400481;2104.242155;12.120914;44.982033;1.941838;0;46.694565
1433.00;6057932#1_0;54.78;11.73;1312.00;0.00;6062805#1_0;5.10;0.00;tripinfo_1312 emissions_1312;121.00;1312;0;862.21;0.92;0.00;54.24;DEFAULT_VEHTYPE;;1;36.00;330262.273228;9470.124022;50.862764;139.179781;6.423457;0;141.968446
1433.00;-6060452#11_0;150.87;14.18;1316.00;0.00;-6054382#3_0;5.10;0.00;tripinfo_1316 emissions_1316;117.00;1316;0;1052.66;1.04;0.00;57.59;DEFAULT_VEHTYPE;;1;33.00;442587.334609;10541.049310;58.563391;188.005296;9.223983;0;190.250618
1433.00;-126303358#2_1;153.41;23.90;1334.00;0.00;637504389_0;5.10;0.00;tripinfo_1334 emissions_1334;99.00;1334;0;783.54;1.00;0.00;61.68;DEFAULT_VEHTYPE;;1;31.00;467631.624477;11112.601093;61.886412;202.924580;10.276437;0;201.015244
1433.00;-130908023#0_1;11.32;13.52;1344.00;0.00;-6055023#1_0;5.10;0.00;tripinfo_1344 emissions_1344;89.00;1344;0;1025.18;1.04;0.00;34.90;DEFAULT_VEHTYPE;;1;13.00;385221.776105;7065.665189;41.475072;162.257877;8.008168;0;165.589817
1437.00;-6061786#3_0;22.02;12.41;1331.00;0.00;6061786#13_0;5.10;0.00;tripinfo_1331 emissions_1331;106.00;1331;0;664.53;0.97;0.00;55.80;DEFAULT_VEHTYPE;;2;28.00;279474.996121;7441.258746;40.453920;118.265028;5.469336;0;120.136165
1440.00;6060104_0;195.55;13.02;1233.00;21.00;806271971_0;5.10;0.00;tripinfo_1212 emissions_1212;207.00;1212;0;1557.28;0.94;0.00;99.93;DEFAULT_VEHTYPE;;4;52.00;582678.971701;14566.351938;80.010897;244.492058;11.400612;0;250.471951
1440.00;6060452#10_0;40.56;13.50;1252.00;0.00;130908023#1_0;5.10;0.00;tripinfo_1252 emissions_1252;188.00;1252;0;1159.27;1.01;0.00;109.75;DEFAULT_VEHTYPE;;2;77.00;550725.209314;17263.606053;91.638523;236.792037;11.530789;0;236.737985
1442.00;6054053#3_0;56.28;14.04;1207.00;0.00;-468442114_0;5.10;0.00;tripinfo_1207 emissions_1207;235.00;1207;0;1648.89;1.03;0.00;165.91;DEFAULT_VEHTYPE;;6;87.00;856266.167513;23161.454468;126.006935;369.535079;18.780887;0;368.075591
1443.00;130908064#1_0;94.25;4.92;1349.00;0.00;6056755_0;5.10;0.00;tripinfo_1349 emissions_1349;94.00;1349;0;857.54;0.71;0.00;29.78;DEFAULT_VEHTYPE;;2;7.00;242262.213584;4453.434118;25.968524;100.570632;4.537610;0;104.138400
1443.00;-6057280#2_0;30.23;13.03;1398.00;0.00;-6061786#3_0;5.10;0.00;tripinfo_1398 emissions_1398;45.00;1398;0;468.24;1.06;0.00;11.38;DEFAULT_VEHTYPE;;0;0.00;172781.935279;2854.299710;17.106314;72.574401;3.334053;0;74.271290
1446.00;6061786#15_0;162.74;13.63;1215.00;0.00;126303357#2_0;5.10;0.00;tripinfo_1215 emissions_1215;231.00;1215;0;1402.43;1.07;0.00;173.76;DEFAULT_VEHTYPE;;4;114.00;848756.514378;25584.642824;136.804953;370.052153;18.915757;0;364.849081
1446.00;-6054454#0_0;0.20;9.40;1280.00;0.00;507035611_0;5.10;0.00;tripinfo_1280 emissions_1280;166.00;1280;0;1131.55;0.99;0.00;105.11;DEFAULT_VEHTYPE;;2;70.00;685838.033912;18854.440392;102.338557;298.686258;15.168712;0;294.815030
1447.00;6060452#11_1;150.87;13.83;1332.00;0.00;6063369#8_0;5.10;0.00;tripinfo_1332 emissions_1332;115.00;1332;0;917.51;1.04;0.00;64.65;DEFAULT_VEHTYPE;;1;33.00;445576.724712;10775.795092;59.695979;191.347569;9.366707;0;191.535494
1447.00;-421789039#2_2;0.13;3.24;1366.00;0.00;-6054093#2_0;5.10;0.00;tripinfo_1366 emissions_1366;81.00;1366;0;790.95;1.11;0.00;27.55;DEFAULT_VEHTYPE;;2;6.00;231708.084276;3884.279793;23.157701;96.970744;4.438723;0;99.601134
1448.00;-6054524#5_0;23.44;12.79;1322.00;3.00;-799540093#1_0;5.10;0.00;tripinfo_1319 emissions_1319;126.00;1319;0;1044.86;0.95;0.00;67.09;DEFAULT_VEHTYPE;;1;34.00;473850.709716;11273.473341;62.663650;202.100385;9.868632;0;203.689411
1450.00;507342040#0_1;58.62;15.85;1388.00;0.00;6061786#8_0;5.10;0.00;tripinfo_1388 emissions_1388;62.00;1388;0;628.11;1.17;0.00;21.99;DEFAULT_VEHTYPE;;0;0.00;269478.279787;4508.989596;26.903037;113.858444;5.312994;0;115.836631
1451.00;130908064#3_1;120.64;22.19;1300.00;1.00;6061782#3_0;5.10;0.00;tripinfo_1299 emissions_1299;151.00;1299;0;1023.03;1.03;0.00;88.68;DEFAULT_VEHTYPE;;2;51.00;511073.887844;13525.662793;73.714729;218.422635;10.572073;0;219.691342
1451.00;421790823_2;58.56;12.44;1352.00;0.00;-421790824#3_0;5.10;0.00;tripinfo_1352 emissions_1352;99.00;1352;0;555.68;0.96;0.00;55.03;DEFAULT_VEHTYPE;;1;42.00;266430.575587;9086.501364;47.620688;113.815585;5.416945;0;114.530261
1452.00;-806271971_0;46.51;7.24;948.00;0.65;806271971_0;7.10;0.00;tripinfo_Flow7.15 emissions_Flow7.15;504.00;Flow7.15;0;2003.97;1.00;195.00;168.62;bus;;3;32.00;5253254.232947;11019.880811;2368.239301;45305.348008;1140.531628;0;2239.844208
1453.00;6061786#4_0;34.48;1.88;1387.00;0.34;-6061783#1_1;5.10;0.00;tripinfo_Flow4.26 emissions_Flow4.26;66.00;Flow4.26;0;373.22;1.03;21.00;16.03;passenger;;0;0.00;199534.989317;6085.032767;32.429689;86.603544;4.204347;0;85.773034
1454.00;-6054093#1_0;64.52;13.45;1265.00;0.00;-6057932#7_0;5.10;0.00;tripinfo_1265 emissions_1265;189.00;1265;0;2131.51;1.02;0.00;62.95;DEFAULT_VEHTYPE;;1;35.00;642185.917872;12280.355360;71.274255;265.492146;12.659640;0;276.048884
1454.00;6057280#4_0;21.37;14.86;1324.00;0.00;-6056686#6_0;5.10;0.00;tripinfo_1324 emissions_1324;130.00;1324;0;1171.71;1.08;0.00;58.00;DEFAULT_VEHTYPE;;1;31.00;453082.388281;10076.131071;56.606732;191.086624;9.123610;0;194.761820
1454.00;6057932#5_0;37.10;12.76;1383.00;0.00;-6055576#0_0;5.10;0.00;tripinfo_1383 emissions_1383;71.00;1383;0;740.04;0.98;0.00;14.63;DEFAULT_VEHTYPE;;0;0.00;206994.083275;3429.262835;20.486938;85.195859;3.726212;0;88.977995
1456.00;6060452#11_0;150.87;12.06;1388.00;1.34;806271971_1;5.10;0.00;tripinfo_Flow3.26 emissions_Flow3.26;68.00;Flow3.26;0;407.78;0.89;21.00;12.99;passenger;;0;0.00;177675.371991;5432.965830;28.897782;75.419704;3.500604;0;76.376755
1457.00;-6061677#0_0;116.73;12.90;1242.00;0.00;-6055573#7_0;5.10;0.00;tripinfo_1242 emissions_1242;215.00;1242;0;1805.00;1.01;0.00;98.52;DEFAULT_VEHTYPE;;3;55.00;740980.804505;16681.055530;93.573148;314.423945;14.988539;0;318.517654
1457.00;-6060104_0;190.74;13.92;1286.00;0.00;-6061786#4_0;5.10;0.00;tripinfo_1286 emissions_1286;171.00;1286;0;1735.76;1.02;0.00;68.92;DEFAULT_VEHTYPE;;2;33.00;612427.209409;12748.575263;72.698499;259.154833;12.542077;0;263.256722
1459.00;6061782#3_0;79.83;13.15;1357.00;0.00;-130908064#2_0;5.10;0.00;tripinfo_1357 emissions_1357;102.00;1357;0;835.88;1.03;0.00;48.57;DEFAULT_VEHTYPE;;1;27.00;327577.847594;7930.734112;43.902668;138.298524;6.617216;0;140.813016
1459.00;6056755_0;133.88;14.36;1359.00;0.00;-637504388#5_0;5.10;0.00;tripinfo_1359 emissions_1359;100.00;1359;0;714.04;1.05;0.00;56.27;DEFAULT_VEHTYPE;;2;24.00;316129.249352;7635.567852;42.250297;134.595214;6.349421;0;135.891604
1465.00;-6061782#1_1;94.54;13.06;1346.00;0.00;-421789044#2_0;5.10;0.00;tripinfo_1346 emissions_1346;119.00;1346;0;818.30;1.01;0.00;56.12;DEFAULT_VEHTYPE;;1;37.00;344781.266154;9842.900785;52.949828;147.033805;6.974455;0;148.209216
1465.00;421789039#7_2;57.60;13.38;1402.00;0.00;6063369#7_0;5.10;0.00;tripinfo_1402 emissions_1402;63.00;1402;0;479.64;1.03;0.00;26.04;DEFAULT_VEHTYPE;;2;3.00;214476.864244;4283.819418;24.570544;90.689642;4.147208;0;92.194653
1467.00;6055023#2_0;37.71;11.96;1325.00;0.00;507340342_0;5.10;0.00;tripinfo_1325 emissions_1325;142.00;1325;0;873.35;1.07;0.00;89.02;DEFAULT_VEHTYPE;;2;50.00;439779.301449;12711.157990;68.298321;189.184840;9.180815;0;189.045215
1469.00;-392388948#1_0;150.19;27.95;1379.00;0.00;6054454#3_0;5.10;0.00;tripinfo_1379 emissions_1379;90.00;1379;0;1264.96;1.01;0.00;27.62;DEFAULT_VEHTYPE;;1;1.00;467135.931421;7511.728271;45.536001;195.684483;9.730467;0;200.800284
1471.00;6056686#6_0;31.96;14.28;1254.00;9.00;-421800694#4_0;5.10;0.00;tripinfo_1245 emissions_1245;217.00;1245;0;1386.80;1.05;0.00;147.09;DEFAULT_VEHTYPE;;5;78.00;769233.312228;20646.177746;112.422058;333.012849;16.614551;0;330.663526
1471.00;130908064#6_0;75.27;17.53;1301.00;0.00;507342041#0_0;5.10;0.00;tripinfo_1301 emissions_1301;170.00;1301;0;1150.45;0.84;0.00;85.29;DEFAULT_VEHTYPE;;2;64.00;471774.093556;13947.820828;74.519131;198.564222;9.323033;0;202.799778
1471.00;6055573#12_0;6.88;7.35;1320.00;0.00;-799540093#5_0;5.10;0.00;tripinfo_1320 emissions_1320;151.00;1320;0;1192.19;1.13;0.00;96.89;DEFAULT_VEHTYPE;;2;52.00;600411.146636;14801.527229;81.767011;258.452475;12.935407;0;258.092481
1471.00;-6060452#5_1;45.24;11.53;1401.00;0.00;6057281#5_0;5.10;0.00;tripinfo_1401 emissions_1401;70.00;1401;0;678.59;1.08;0.00;26.08;DEFAULT_VEHTYPE;;0;0.00;257240.163306;4746.598520;27.729911;108.921898;5.053167;0;110.576394
1472.00;-6061786#3_0;22.02;12.27;1373.00;0.00;806271970#0_0;5.10;0.00;tripinfo_1373 emissions_1373;99.00;1373;0;939.23;0.94;0.00;23.59;DEFAULT_VEHTYPE;;0;0.00;295432.625240;5004.143658;29.729218;122.020445;5.316008;0;126.994032
1473.00;-799540093#7_2;22.87;13.29;1237.00;0.00;-126303357#3_0;5.10;0.00;tripinfo_1237 emissions_1237;236.00;1237;0;1154.03;1.00;0.00;189.38;DEFAULT_VEHTYPE;;5;132.00;849303.355728;27839.648092;147.191303;373.455697;19.475941;0;365.085277
1473.00;-507342041#2_0;21.31;15.70;1404.00;0.00;-6061786#9_0;5.10;0.00;tripinfo_1404 emissions_1404;69.00;1404;0;789.90;1.14;0.00;17.77;DEFAULT_VEHTYPE;;0;0.00;289453.680049;4345.678771;26.581764;120.204465;5.470670;0;124.423149
1474.00;799540093#2_0;17.90;8.83;1262.00;1.00;-6061786#10_0;5.10;0.00;tripinfo_1261 emissions_1261;212.00;1261;0;916.25;1.00;0.00;165.72;DEFAULT_VEHTYPE;;4;121.00;665138.082486;24097.758874;125.545789;291.812498;14.846842;0;285.921562
1474.00;130908064#1_2;94.25;13.66;1379.00;1.00;6058243#0_0;5.10;0.00;tripinfo_1378 emissions_1378;95.00;1378;0;575.11;1.02;0.00;56.60;DEFAULT_VEHTYPE;;1;29.00;313194.449352;8432.441710;45.840169;134.812962;6.533545;0;134.630432
1475.00;-6062244#1_0;0.20;3.28;1287.00;0.00;-6062805#1_0;5.10;0.00;tripinfo_1287 emissions_1287;188.00;1287;0;1523.48;0.96;0.00;103.82;DEFAULT_VEHTYPE;;5;53.00;661480.753828;15811.956055;87.777314;282.501242;13.852649;0;284.343990
1475.00;6061782#1_0;94.54;13.51;1333.00;0.00;126303358#0_0;5.10;0.00;tripinfo_1333 emissions_1333;142.00;1333;0;1079.37;0.98;0.00;78.66;DEFAULT_VEHTYPE;;1;48.00;479593.190063;13235.159102;71.716893;206.550946;10.227341;0;206.159022
1475.00;-6060452#2_0;32.26;10.66;1413.00;0.00;130908064#4_0;5.10;0.00;tripinfo_1413 emissions_1413;62.00;1413;0;425.46;1.00;0.00;38.17;DEFAULT_VEHTYPE;;1;21.00;216713.995003;5652.096295;30.903068;93.306049;4.558057;0;93.156948
1476.00;800638460#1_2;80.09;17.16;1450.00;0.00;-800638460#3_0;5.10;0.00;tripinfo_1450 emissions_1450;26.00;1450;0;304.96;0.97;0.00;13.81;DEFAULT_VEHTYPE;;0;0.00;176153.697314;3050.315186;18.155291;75.890774;3.773249;0;75.720263
1477.00;6060452#5_1;45.24;13.59;1257.00;0.00;126303358#6_0;5.10;0.00;tripinfo_1257 emissions_1257;220.00;1257;0;1706.60;1.00;0.00;132.07;DEFAULT_VEHTYPE;;3;69.00;807500.085277;20830.390188;114.149614;346.647557;17.164327;0;347.112743
1479.00;-130908153#0_0;87.00;20.45;1390.00;0.00;-507340350#3_0;1.19;0.00;tripinfo_1390 emissions_1390;89.00;1390;0;707.72;0.95;0.00;58.17;DEFAULT_VEHTYPE;;1;39.00;367204.205612;10567.103665;56.968060;159.671776;8.242991;0;157.847097
1479.00;421789044#1_0;117.75;12.19;1334.00;0.68;806271971_3;5.10;0.00;tripinfo_Flow2.25 emissions_Flow2.25;145.00;Flow2.25;0;971.87;1.13;42.00;35.07;passenger;;1;5.00;448198.335347;12483.476752;67.411962;191.950797;9.202568;0;192.664064
1480.00;-6060452#3_0;34.20;11.70;1343.00;0.00;-6055023#2_0;5.10;0.00;tripinfo_1343 emissions_1343;137.00;1343;0;1368.95;0.85;0.00;41.59;DEFAULT_VEHTYPE;;2;17.00;405108.902140;7558.574732;44.011473;165.930519;7.542577;0;174.139765
1481.00;806271970#0_0;49.06;11.34;1328.00;0.00;6060104_0;5.10;0.00;tripinfo_1328 emissions_1328;153.00;1328;0;1510.15;0.87;0.00;42.08;DEFAULT_VEHTYPE;;2;13.00;401057.988623;6968.675602;41.192647;164.560099;7.301399;0;172.398114
1481.00;6054454#2_1;103.20;14.46;1438.00;0.00;6054053#3_0;5.10;0.00;tripinfo_1438 emissions_1438;43.00;1438;0;452.30;1.07;0.00;11.04;DEFAULT_VEHTYPE;;0;0.00;180833.777626;3024.491908;18.080705;76.427092;3.543236;0;77.732357
1482.00;-507342041#4_0;26.65;14.02;1447.00;0.00;6054524#2_0;5.10;0.00;tripinfo_1447 emissions_1447;35.00;1447;0;277.01;1.14;0.00;15.45;DEFAULT_VEHTYPE;;1;1.00;147520.729331;2793.694326;16.242940;63.434444;3.005166;0;63.412635
1486.00;6061782#1_0;94.54;14.44;1326.00;0.00;684178509#1_0;5.10;0.00;tripinfo_1326 emissions_1326;160.00;1326;0;1115.21;1.04;0.00;91.81;DEFAULT_VEHTYPE;;2;53.00;508743.326950;13880.049052;75.256470;216.783871;10.505551;0;218.689959
1488.00;806271971_1;46.51;12.42;953.00;5.65;806271971_0;7.10;0.00;tripinfo_Flow8.15 emissions_Flow8.15;535.00;Flow8.15;0;2102.76;1.00;158.00;235.14;bus;;6;90.00;5400660.700884;11358.906923;2437.427394;46633.038902;1175.008041;0;2302.683113
1488.00;800638460#3_2;97.04;19.92;1175.00;1.00;507036327#0_0;5.10;0.00;tripinfo_1174 emissions_1174;313.00;1174;0;2103.68;0.92;0.00;198.12;DEFAULT_VEHTYPE;;5;127.00;1127860.189299;31084.766279;168.538068;489.102186;24.528497;0;484.823756
1488.00;6055573#11_0;72.32;5.06;1308.00;0.00;421789039#3_0;5.10;0.00;tripinfo_1308 emissions_1308;180.00;1308;0;1183.51;0.96;0.00;89.36;DEFAULT_VEHTYPE;;3;64.00;440863.738762;13141.561397;70.187687;186.470832;8.713611;0;189.512468
1488.00;507342041#3_0;169.22;15.68;1437.00;3.00;421789039#2_0;0.13;0.00;tripinfo_1434 emissions_1434;51.00;1434;0;620.22;1.21;0.00;13.31;DEFAULT_VEHTYPE;;1;1.00;179944.218510;2917.537050;17.468911;74.616469;3.403475;0;77.350133
1488.00;-6061786#6_0;44.99;11.94;1481.00;0.00;-6061786#6_0;5.10;0.00;tripinfo_1481 emissions_1481;7.00;1481;0;39.89;1.02;0.00;3.56;DEFAULT_VEHTYPE;;0;0.00;36599.117313;838.758311;4.684328;15.716450;0.729814;0;15.732482
1492.00;-130908153#3_0;33.87;12.58;1440.00;0.00;130908023#0_0;5.10;0.00;tripinfo_1440 emissions_1440;52.00;1440;0;713.06;0.97;0.00;16.97;DEFAULT_VEHTYPE;;0;0.00;275967.349569;4595.579190;27.616948;116.869720;5.815179;0;118.625636
1493.00;126303357#0_0;56.33;16.27;1175.00;0.00;800638460#2_0;5.10;0.00;tripinfo_1175 emissions_1175;318.00;1175;0;2121.52;1.05;0.00;230.31;DEFAULT_VEHTYPE;;5;152.00;1305344.500708;38040.168045;204.669160;570.731440;29.482122;0;561.117792
1493.00;-799540093#1_0;60.75;9.91;1327.00;0.00;421800694#4_0;5.10;0.00;tripinfo_1327 emissions_1327;166.00;1327;0;937.37;1.01;0.00;130.23;DEFAULT_VEHTYPE;;6;66.00;556788.050201;15039.251832;81.812150;241.123961;12.036339;0;239.341624
1494.00;130908153#2_0;37.88;11.83;1210.00;0.00;-6057281#1_0;0.20;0.00;tripinfo_1210 emissions_1210;284.00;1210;0;1572.71;0.98;0.00;216.84;DEFAULT_VEHTYPE;;6;154.00;1052235.831707;33140.528902;176.180322;460.347628;23.836764;0;452.318058
1494.00;-6057280#2_0;30.23;13.85;1444.00;0.00;-6062244#0_0;5.10;0.00;tripinfo_1444 emissions_1444;50.00;1444;0;380.39;1.07;0.00;23.49;DEFAULT_VEHTYPE;;1;8.00;189470.528420;3764.166186;21.645413;80.744235;3.785979;0;81.445286
1496.00;6056686#6_0;31.96;12.17;1297.00;0.00;-130908064#9_0;5.10;0.00;tripinfo_1297 emissions_1297;199.00;1297;0;1305.44;0.93;0.00;123.74;DEFAULT_VEHTYPE;;2;88.00;674616.011659;21017.158489;111.749409;292.114038;14.535629;0;289.993738
1496.00;-468442114_0;59.13;14.75;1437.00;0.00;-126303357#5_0;5.10;0.00;tripinfo_1437 emissions_1437;59.00;1437;0;550.97;0.96;0.00;36.90;DEFAULT_VEHTYPE;;1;20.00;269547.162341;6588.406904;36.531336;115.206203;5.941092;0;115.867357
1499.00;126303358#7_1;45.84;15.43;1195.00;0.00;799540093#7_0;5.10;0.00;tripinfo_1195 emissions_1195;304.00;1195;0;1385.12;0.82;0.00;234.16;DEFAULT_VEHTYPE;;11;156.00;911442.025653;31228.053661;163.874577;399.370856;20.264099;0;391.798320
1499.00;-507340342_0;71.52;17.70;1360.00;0.00;-6061786#11_0;0.20;0.00;tripinfo_1360 emissions_1360;139.00;1360;0;1235.91;0.92;0.00;52.79;DEFAULT_VEHTYPE;;2;17.00;449622.143361;8787.151725;50.706894;190.311829;8.894619;0;193.273441
1499.00;507340350#0_2;71.40;18.05;1383.00;2.00;-6057280#1_0;5.10;0.00;tripinfo_1381 emissions_1381;116.00;1381;0;1177.65;0.94;0.00;39.74;DEFAULT_VEHTYPE;;1;4.00;404020.866856;6539.481157;39.388974;169.031817;7.752011;0;173.670642
1502.00;421790824#1_0;22.05;10.06;1386.00;0.00;6056686#3_0;0.85;0.00;tripinfo_1386 emissions_1386;116.00;1386;0;685.35;0.80;0.00;50.36;DEFAULT_VEHTYPE;;1;33.00;277022.808353;8433.224865;44.865774;117.306831;5.373616;0;119.082995
1502.00;-6061783#2_1;29.56;10.15;1420.00;0.00;6054382#2_0;5.10;0.00;tripinfo_1420 emissions_1420;82.00;1420;0;863.00;1.12;0.00;23.33;DEFAULT_VEHTYPE;;0;0.00;298287.722130;4824.399202;28.972728;124.411792;5.672625;0;128.220720
1506.00;6061783#0_0;92.22;13.57;1395.00;0.00;637504388#4_0;2.88;0.00;tripinfo_1395 emissions_1395;111.00;1395;0;1120.49;1.00;0.00;36.51;DEFAULT_VEHTYPE;;1;14.00;351335.707596;7094.004665;40.606142;145.796252;6.703795;0;151.024987
1508.00;130908153#1_0;42.21;12.14;1330.00;0.00;507342041#1_0;5.10;0.00;tripinfo_1330 emissions_1330;178.00;1330;0;1141.18;0.93;0.00;113.09;DEFAULT_VEHTYPE;;4;52.00;580540.416192;14872.387721;81.559722;250.398003;12.201062;0;249.551558
1508.00;-6054454#3_0;43.48;12.83;1449.00;0.00;-6061783#3_0;5.10;0.00;tripinfo_1449 emissions_1449;59.00;1449;0;557.79;0.97;0.00;17.32;DEFAULT_VEHTYPE;;1;3.00;191141.786221;3190.000705;19.048557;79.741641;3.582238;0;82.163551
1508.00;6061786#4_0;34.48;2.18;1440.00;0.01;-6061783#1_1;5.10;0.00;tripinfo_Flow4.27 emissions_Flow4.27;68.00;Flow4.27;0;373.22;0.99;21.00;17.19;passenger;;0;0.00;193034.747237;5954.818073;31.667805;83.322131;3.998515;0;82.978975
1510.00;-800638460#0_1;93.18;6.01;1431.00;0.00;-6055573#4_0;4.76;0.00;tripinfo_1431 emissions_1431;79.00;1431;0;772.86;0.91;0.00;24.99;DEFAULT_VEHTYPE;;1;6.00;247969.457739;4283.923900;25.386458;103.054428;4.683482;0;106.591433
1510.00;6060452#11_1;150.87;11.61;1440.00;0.01;806271971_1;5.10;0.00;tripinfo_Flow3.27 emissions_Flow3.27;70.00;Flow3.27;0;407.78;0.95;21.00;17.61;passenger;;1;1.00;216545.967500;6417.737763;34.327732;93.090370;4.429636;0;93.085500
1512.00;-130908153#0_0;87.00;19.97;1432.00;0.00;126303357#1_0;5.10;0.00;tripinfo_1432 emissions_1432;80.00;1432;0;555.27;0.91;0.00;52.02;DEFAULT_VEHTYPE;;2;19.00;323562.745146;7707.427608;42.847745;140.033397;6.898682;0;139.086304
1514.00;6056686#16_0;1029.38;13.28;1232.00;0.00;-6061783#6_0;5.10;0.00;tripinfo_1232 emissions_1232;282.00;1232;0;2505.68;1.00;0.00;131.84;DEFAULT_VEHTYPE;;5;58.00;836244.816568;17474.989862;99.440989;350.444701;16.454610;0;359.467496
1514.00;6057280#3_0;61.01;12.39;1416.00;0.00;130908064#5_0;5.10;0.00;tripinfo_1416 emissions_1416;98.00;1416;0;953.35;0.92;0.00;33.90;DEFAULT_VEHTYPE;;1;9.00;375594.950074;6556.444470;38.773403;157.333263;7.209877;0;161.451987
