tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime;emissions_CO2_abs;emissions_CO_abs;emissions_HC_abs;emissions_NOx_abs;emissions_PMx_abs;emissions_electricity_abs;emissions_fuel_abs
398.00;-6063369#4_0;60.19;11.17;346.00;0.00;-6055573#4_0;4.76;0.00;tripinfo_346 emissions_346;52.00;346;0;458.09;0.82;0.00;8.94;DEFAULT_VEHTYPE;;0;0.00;139375.714330;2400.511472;14.181865;56.997982;2.399040;0;59.911931
402.00;-637504388#1_0;28.67;22.20;266.00;0.00;-6055573#9_0;5.10;0.00;tripinfo_266 emissions_266;136.00;266;0;1243.91;1.05;0.00;63.84;DEFAULT_VEHTYPE;;2;31.00;536752.228273;11670.754089;66.013898;229.725976;11.258299;0;230.727158
402.00;6060452#3_0;34.20;12.69;276.00;0.00;-507340350#3_0;1.19;0.00;tripinfo_276 emissions_276;126.00;276;0;1025.46;0.95;0.00;66.24;DEFAULT_VEHTYPE;;1;45.00;395778.222774;10562.494517;57.455474;166.185079;7.944158;0;170.130686
404.00;-6055573#5_0;180.48;13.19;340.00;2.00;-507342040#0_0;5.10;0.00;tripinfo_338 emissions_338;64.00;338;0;642.76;0.95;0.00;13.43;DEFAULT_VEHTYPE;;0;0.00;184961.770460;2927.756643;17.674477;75.779940;3.274969;0;79.507201
407.00;6061786#5_0;104.04;12.10;174.00;0.00;126303357#5_0;5.10;0.00;tripinfo_174 emissions_174;233.00;174;0;1619.45;0.96;0.00;142.80;DEFAULT_VEHTYPE;;3;93.00;847883.863485;23605.838080;127.764672;366.665461;18.315258;0;364.473110
407.00;-507342040#0_0;66.41;12.71;361.00;1.00;-6061783#0_0;5.10;0.00;tripinfo_360 emissions_360;46.00;360;0;473.66;0.99;0.00;9.60;DEFAULT_VEHTYPE;;0;0.00;170020.873968;2815.356193;16.857249;71.440124;3.260172;0;73.084453
408.00;6060104_0;195.55;13.71;68.00;0.00;-6056686#16_0;5.10;0.00;tripinfo_68 emissions_68;340.00;68;0;2546.54;1.02;0.00;183.53;DEFAULT_VEHTYPE;;4;132.00;993635.215382;28421.591000;152.986966;422.603099;20.595699;0;427.128212
408.00;-6054524#0_0;257.49;6.42;262.00;0.00;6052103#1_0;5.10;0.00;tripinfo_262 emissions_262;146.00;262;0;1040.01;0.96;0.00;77.11;DEFAULT_VEHTYPE;;2;46.00;431386.681892;11410.452813;62.132924;183.976047;8.814952;0;185.436947
408.00;-6057280#1_0;70.40;15.83;263.00;0.00;-6063369#0_0;5.10;0.00;tripinfo_263 emissions_263;145.00;263;0;1057.12;1.26;0.00;89.74;DEFAULT_VEHTYPE;;2;50.00;532848.472014;13916.761560;76.027892;229.931455;11.389061;0;229.050699
409.00;6061786#7_0;42.78;15.21;313.00;0.00;392388948#2_0;5.10;0.00;tripinfo_313 emissions_313;96.00;313;0;677.31;1.13;0.00;64.43;DEFAULT_VEHTYPE;;1;31.00;392895.175109;10012.829359;55.015449;170.464884;8.498786;0;168.889872
413.00;-6056686#5_0;0.10;13.13;350.00;2.00;-6063369#4_0;5.10;0.00;tripinfo_348 emissions_348;63.00;348;0;400.91;1.03;0.00;33.28;DEFAULT_VEHTYPE;;1;21.00;186346.528072;5041.728432;27.293249;78.561764;3.642141;0;80.103708
415.00;-6057932#1_0;54.78;14.29;294.00;0.00;421789039#2_0;0.13;0.00;tripinfo_294 emissions_294;121.00;294;0;1136.35;1.07;0.00;54.39;DEFAULT_VEHTYPE;;3;20.00;412874.789119;8153.792164;46.903144;172.071214;8.029525;0;177.477778
418.00;-637504388#4_0;2.88;15.95;176.00;0.00;6061786#13_0;5.10;0.00;tripinfo_176 emissions_176;242.00;176;0;1313.49;1.09;0.00;171.25;DEFAULT_VEHTYPE;;5;119.00;747121.030846;23493.269245;124.721036;324.952719;16.257109;0;321.160991
418.00;421789039#1_2;18.21;10.41;317.00;0.00;-637504389_0;5.10;0.00;tripinfo_317 emissions_317;101.00;317;0;487.59;0.82;0.00;68.32;DEFAULT_VEHTYPE;;2;47.00;303319.470288;10588.837716;55.408242;132.816231;6.643355;0;130.387120
418.00;-6061783#4_0;13.27;15.65;343.00;0.00;806271970#0_0;5.10;0.00;tripinfo_343 emissions_343;75.00;343;0;834.25;1.13;0.00;18.84;DEFAULT_VEHTYPE;;0;0.00;306242.191706;4728.460787;28.780654;128.274457;5.919492;0;131.639670
420.00;6057928#2_0;31.79;10.84;271.00;0.00;-800638464#2_0;5.10;0.00;tripinfo_271 emissions_271;149.00;271;0;721.48;1.21;0.00;116.45;DEFAULT_VEHTYPE;;3;78.00;519707.220042;17156.613499;90.544275;228.564565;11.671187;0;223.403942
420.00;6061786#1_0;39.72;12.32;325.00;0.00;-6057280#1_0;5.10;0.00;tripinfo_325 emissions_325;95.00;325;0;753.88;0.96;0.00;40.07;DEFAULT_VEHTYPE;;1;17.00;280489.010220;6114.711797;34.484336;118.562525;5.501607;0;120.570897
420.00;6057281#1_1;0.20;3.31;339.00;0.00;-6057932#2_0;5.10;0.00;tripinfo_339 emissions_339;81.00;339;0;887.04;0.98;0.00;26.33;DEFAULT_VEHTYPE;;0;0.00;338907.372276;5928.454364;35.142719;143.048760;6.925763;0;145.681126
421.00;6054524#4_0;9.20;15.20;242.00;0.00;-131052342#1_0;5.10;0.00;tripinfo_242 emissions_242;179.00;242;0;1338.16;1.14;0.00;101.58;DEFAULT_VEHTYPE;;3;58.00;583547.991135;14805.772883;81.242787;249.952264;12.124857;0;250.844560
421.00;6060452#9_0;6.05;7.97;285.00;0.00;507340350#2_0;0.82;0.00;tripinfo_285 emissions_285;136.00;285;0;1131.91;0.97;0.00;63.66;DEFAULT_VEHTYPE;;3;29.00;417968.962519;9516.269989;53.238939;175.073948;8.199908;0;179.668488
423.00;-637504388#4_1;2.88;16.83;293.00;1.00;6061786#9_0;5.10;0.00;tripinfo_292 emissions_292;130.00;292;0;1225.78;0.98;0.00;49.22;DEFAULT_VEHTYPE;;1;6.00;424057.415744;7724.051179;45.237119;178.083974;8.262775;0;182.284020
425.00;507342038#1_0;22.66;12.93;277.00;0.00;507340350#0_0;5.10;0.00;tripinfo_277 emissions_277;148.00;277;0;1122.66;1.02;0.00;80.87;DEFAULT_VEHTYPE;;2;53.00;467623.166138;12203.159822;66.665846;199.615987;9.712472;0;201.013360
425.00;-6057932#0_0;188.62;13.26;311.00;0.00;421789044#3_0;5.10;0.00;tripinfo_311 emissions_311;114.00;311;0;1219.08;0.98;0.00;20.60;DEFAULT_VEHTYPE;;0;0.00;305781.564577;4593.703179;28.084484;124.048312;5.290799;0;131.442517
427.00;6061783#0_0;92.25;13.17;272.00;0.00;-126303358#3_0;0.20;0.00;tripinfo_272 emissions_272;155.00;272;0;1514.73;0.99;0.00;66.10;DEFAULT_VEHTYPE;;1;32.00;584701.562589;12373.461968;70.322935;247.770343;12.002268;0;251.338744
428.00;6054454#1_0;24.45;10.20;395.00;0.00;6054454#3_0;5.10;0.00;tripinfo_395 emissions_395;33.00;395;0;287.26;1.07;0.00;11.97;DEFAULT_VEHTYPE;;0;0.00;112265.352196;2169.925723;12.529400;47.239703;2.150741;0;48.258168
429.00;-800638464#2_0;37.40;10.61;192.00;0.00;-6056686#9_0;5.10;0.00;tripinfo_192 emissions_192;237.00;192;0;1488.98;1.10;0.00;158.19;DEFAULT_VEHTYPE;;3;105.00;759567.579444;23374.815984;124.525069;328.780968;16.445368;0;326.511129
430.00;-800638460#0_2;93.18;18.53;147.00;0.00;-421789039#7_0;5.10;0.00;tripinfo_147 emissions_147;283.00;147;0;1565.67;0.97;0.00;191.44;DEFAULT_VEHTYPE;;4;140.00;877697.464838;28549.970226;150.853154;379.557037;18.892891;0;377.292425
430.00;-6055573#7_0;33.88;14.52;373.00;0.00;-6055573#12_0;5.10;0.00;tripinfo_373 emissions_373;57.00;373;0;315.17;1.08;0.00;35.29;DEFAULT_VEHTYPE;;1;28.00;148205.891237;5292.448717;27.541621;63.280650;3.066339;0;63.709281
433.00;126303352#1_2;14.46;8.66;365.00;25.00;799540093#4_0;4.31;0.00;tripinfo_340 emissions_340;68.00;340;0;369.60;0.94;0.00;47.33;DEFAULT_VEHTYPE;;3;25.00;234128.630015;6537.654125;35.377820;102.237925;5.137986;0;100.642862
433.00;-6055573#1_0;18.20;13.60;365.00;0.00;-6057932#3_0;5.10;0.00;tripinfo_365 emissions_365;68.00;365;0;681.27;1.02;0.00;18.50;DEFAULT_VEHTYPE;;1;2.00;187841.657260;3218.873951;19.044365;76.665863;3.320237;0;80.745384
434.00;-126303352#0_2;0.20;11.14;343.00;2.00;126303357#5_0;5.10;0.00;tripinfo_341 emissions_341;91.00;341;0;271.14;1.11;0.00;78.20;DEFAULT_VEHTYPE;;2;54.00;265939.699916;10181.349326;52.674448;117.793445;6.016656;0;114.319243
437.00;6054524#3_0;201.72;14.63;211.00;0.00;6057281#6_0;0.20;0.00;tripinfo_211 emissions_211;226.00;211;0;1190.36;1.07;0.00;156.83;DEFAULT_VEHTYPE;;2;130.00;747172.964659;27669.891666;143.697137;327.581374;16.723119;0;321.186217
437.00;-6058243#5_0;56.85;9.67;249.00;0.00;-6061786#14_0;5.10;0.00;tripinfo_249 emissions_249;188.00;249;0;667.99;0.71;0.00;130.36;DEFAULT_VEHTYPE;;2;109.00;492396.980423;20600.213733;105.339246;215.135553;10.640736;0;211.668449
438.00;-800638464#3_0;23.39;9.75;227.00;0.00;-130908017_0;5.10;0.00;tripinfo_227 emissions_227;211.00;227;0;1311.69;1.15;0.00;151.99;DEFAULT_VEHTYPE;;4;86.00;664891.662624;19644.319940;105.246703;287.209699;14.263145;0;285.812784
439.00;130908023#1_2;89.48;10.54;270.00;0.00;6063369#5_0;5.10;0.00;tripinfo_270 emissions_270;169.00;270;0;846.36;0.87;0.00;94.47;DEFAULT_VEHTYPE;;3;70.00;426687.803099;14127.905728;74.350091;183.552985;8.754942;0;183.419321
439.00;-421789039#0_0;62.12;12.95;291.00;0.00;-6057932#0_0;5.10;0.00;tripinfo_291 emissions_291;148.00;291;0;931.51;0.98;0.00;78.03;DEFAULT_VEHTYPE;;2;52.00;404897.953471;12070.879835;64.450911;170.939161;7.955906;0;174.052062
439.00;6056686#5_0;0.10;4.22;367.00;0.00;6057920_0;5.10;0.00;tripinfo_367 emissions_367;72.00;367;0;552.61;0.94;0.00;25.92;DEFAULT_VEHTYPE;;1;13.00;178320.771847;4093.138977;22.832647;74.977990;3.404056;0;76.653196
440.00;126303358#2_1;153.41;27.85;350.00;0.00;6054382#2_0;5.10;0.00;tripinfo_350 emissions_350;90.00;350;0;897.40;1.03;0.00;32.57;DEFAULT_VEHTYPE;;1;9.00;352056.590645;6345.173452;37.313667;147.867489;7.010230;0;151.333781
441.00;800638464#4_0;170.57;15.97;254.00;0.00;-806271970#0_0;5.10;0.00;tripinfo_254 emissions_254;187.00;254;0;1411.72;0.75;0.00;75.68;DEFAULT_VEHTYPE;;2;44.00;515658.483381;13304.057546;72.645476;218.073819;10.153362;0;221.662460
442.00;6057932#5_0;37.10;10.74;383.00;7.00;6058243#0_0;5.10;0.00;tripinfo_376 emissions_376;59.00;376;0;590.99;0.85;0.00;7.53;DEFAULT_VEHTYPE;;0;0.00;141703.254999;2194.863676;13.295267;57.178193;2.357709;0;60.912385
444.00;507342039_1;0.20;19.10;336.00;0.00;130908064#1_0;5.10;0.00;tripinfo_336 emissions_336;108.00;336;0;607.79;0.86;0.00;64.52;DEFAULT_VEHTYPE;;2;47.00;304504.179681;9945.079715;52.491266;131.385489;6.462088;0;130.896181
444.00;-6055576#2_0;31.73;13.61;368.00;0.00;-6054454#1_0;5.10;0.00;tripinfo_368 emissions_368;76.00;368;0;824.51;1.01;0.00;15.09;DEFAULT_VEHTYPE;;0;0.00;250913.350507;3807.158717;23.190610;103.079290;4.512901;0;107.856741
445.00;-6057932#5_0;37.10;13.64;196.00;0.00;-507342041#0_0;5.10;0.00;tripinfo_196 emissions_196;249.00;196;0;1628.49;1.03;0.00;155.65;DEFAULT_VEHTYPE;;6;92.00;706995.353586;19102.056420;103.767426;302.831699;14.681131;0;303.910792
447.00;126303357#5_0;88.55;17.64;334.00;0.00;6061782#3_0;5.10;0.00;tripinfo_334 emissions_334;113.00;334;0;1253.83;1.17;0.00;60.18;DEFAULT_VEHTYPE;;2;18.00;497243.528047;9382.662663;54.760874;209.787037;10.487374;0;213.743078
447.00;421789044#1_0;117.75;7.81;288.00;0.00;806271971_1;5.10;0.00;tripinfo_Flow2.3 emissions_Flow2.3;159.00;Flow2.3;0;983.76;0.86;42.00;28.20;motorcycle;;1;1.00;390090.489087;18492.817585;77.508658;86.553699;24.465692;0;167.705056
447.00;-6061786#0_0;80.85;13.46;416.00;0.00;-800638464#4_0;5.10;0.00;tripinfo_416 emissions_416;31.00;416;0;440.09;1.01;0.00;7.84;DEFAULT_VEHTYPE;;0;0.00;149946.620083;2434.417388;14.709022;63.458796;3.110841;0;64.455129
448.00;-507342038#1_0;22.66;11.65;241.00;0.00;-126303358#6_0;5.10;0.00;tripinfo_241 emissions_241;207.00;241;0;1525.17;1.04;0.00;138.38;DEFAULT_VEHTYPE;;5;80.00;760577.945372;21095.136273;114.351565;329.600450;16.802906;0;326.943149
449.00;6056686#15_0;66.48;11.25;199.00;0.00;-6057280#3_0;5.10;0.00;tripinfo_199 emissions_199;250.00;199;0;1389.30;0.83;0.00;165.61;DEFAULT_VEHTYPE;;4;108.00;781245.586546;24090.676100;128.283577;338.971392;16.829480;0;335.829769
449.00;-6061786#2_0;0.20;3.95;421.00;0.00;-6060452#2_0;5.10;0.00;tripinfo_421 emissions_421;28.00;421;0;281.90;1.23;0.00;12.80;DEFAULT_VEHTYPE;;0;0.00;139596.010026;2445.293758;14.489358;60.057834;2.900359;0;60.005927
449.00;-6057280#4_0;21.37;14.92;441.00;0.00;-6057280#5_0;5.10;0.00;tripinfo_441 emissions_441;8.00;441;0;53.31;1.12;0.00;3.87;DEFAULT_VEHTYPE;;0;0.00;50986.212422;1087.146790;6.167924;22.071114;1.060381;0;21.916787
451.00;6060452#11_0;154.07;13.48;386.00;2.00;806271971_1;5.10;0.00;tripinfo_Flow3.4 emissions_Flow3.4;65.00;Flow3.4;0;414.00;0.98;21.00;11.82;motorcycle;;0;0.00;214928.165556;10055.552813;42.721109;46.571225;13.810268;0;92.400524
454.00;-6054454#2_1;103.20;14.40;305.00;0.00;-421790824#1_0;5.10;0.00;tripinfo_305 emissions_305;149.00;305;0;992.93;1.09;0.00;102.88;DEFAULT_VEHTYPE;;3;60.00;555804.762263;14804.207477;80.698612;240.215737;11.946628;0;238.918874
456.00;6057928#2_0;31.79;14.47;297.00;0.00;793432602#0_0;5.10;0.00;tripinfo_297 emissions_297;159.00;297;0;967.67;1.04;0.00;93.70;DEFAULT_VEHTYPE;;2;62.00;530433.601237;15507.207786;83.167798;229.198336;11.137826;0;228.014207
457.00;126303358#0_1;33.40;17.63;290.00;2.00;-6061783#0_0;5.10;0.00;tripinfo_288 emissions_288;167.00;288;0;1329.10;1.05;0.00;90.55;DEFAULT_VEHTYPE;;4;32.00;572734.257621;12230.569501;69.339106;244.438896;11.705076;0;246.194457
458.00;793432602#3_0;110.32;14.69;255.00;0.00;6060104_0;5.10;0.00;tripinfo_255 emissions_255;203.00;255;0;2067.16;1.13;0.00;97.17;DEFAULT_VEHTYPE;;3;48.00;797211.142309;16792.224745;95.519944;338.130659;16.764499;0;342.687260
459.00;-6054454#3_0;46.68;11.81;319.00;0.00;6056686#14_0;5.10;0.00;tripinfo_319 emissions_319;140.00;319;0;1210.38;0.94;0.00;83.57;DEFAULT_VEHTYPE;;3;39.00;549361.348715;12121.572081;68.430163;234.837322;11.710485;0;236.147309
461.00;57692667#0_0;0.47;2.62;397.00;0.00;6054055#2_0;5.10;0.00;tripinfo_397 emissions_397;64.00;397;0;759.41;1.03;0.00;15.98;DEFAULT_VEHTYPE;;0;0.00;242533.148689;3729.987278;22.766060;101.729844;4.784822;0;104.253926
463.00;6056686#8_0;56.04;11.87;185.00;0.00;-6057281#4_0;5.10;0.00;tripinfo_185 emissions_185;278.00;185;0;1708.76;0.92;0.00;183.40;DEFAULT_VEHTYPE;;3;136.00;975521.980784;30289.546610;161.246419;423.163672;21.424363;0;419.342139
464.00;-507342041#4_0;28.25;10.94;403.00;0.00;421789044#1_0;5.10;0.00;tripinfo_403 emissions_403;61.00;403;0;632.92;0.96;0.00;9.15;DEFAULT_VEHTYPE;;0;0.00;139342.460800;2129.041864;12.947514;56.133298;2.334506;0;59.897548
465.00;-6061786#8_0;27.37;12.43;261.00;0.00;126303357#0_0;5.10;0.00;tripinfo_261 emissions_261;204.00;261;0;1679.77;0.92;0.00;121.39;DEFAULT_VEHTYPE;;3;78.00;767589.528455;20125.002200;110.084142;328.695479;16.566213;0;329.956908
465.00;507340350#1_3;31.64;11.65;380.00;0.00;-421789044#0_0;5.10;0.00;tripinfo_380 emissions_380;85.00;380;0;661.15;1.10;0.00;54.01;DEFAULT_VEHTYPE;;2;26.00;365440.616037;8866.704373;49.155359;157.314073;7.852597;0;157.088051
467.00;-507342041#1_0;100.47;14.74;400.00;0.00;-6054524#3_0;5.10;0.00;tripinfo_400 emissions_400;67.00;400;0;708.96;1.09;0.00;17.90;DEFAULT_VEHTYPE;;1;2.00;231352.139421;3721.259674;22.357599;96.684417;4.417392;0;99.448012
469.00;-507341800#2_0;21.57;11.92;248.00;0.00;-6054454#3_0;5.10;0.00;tripinfo_248 emissions_248;221.00;248;0;926.40;0.88;0.00;156.55;DEFAULT_VEHTYPE;;3;106.00;571756.366789;20913.734543;108.679935;248.475960;12.154949;0;245.780689
469.00;799540093#6_0;203.73;26.87;282.00;0.00;-131052342#1_0;5.10;0.00;tripinfo_282 emissions_282;187.00;282;0;1998.46;1.10;0.00;102.42;DEFAULT_VEHTYPE;;3;35.00;915539.925568;17912.917918;103.772554;390.336822;19.823425;0;393.549941
469.00;421789039#0_0;62.12;12.63;299.00;0.00;-799540093#1_0;5.10;0.00;tripinfo_299 emissions_299;170.00;299;0;1150.37;0.96;0.00;118.41;DEFAULT_VEHTYPE;;4;73.00;620375.372917;17717.606428;95.572579;269.580437;13.790299;0;266.675750
474.00;799540093#6_1;203.73;25.96;280.00;0.00;-684178509#0_0;5.10;0.00;tripinfo_280 emissions_280;194.00;280;0;1810.89;0.98;0.00;112.94;DEFAULT_VEHTYPE;;4;57.00;844696.961629;19230.187857;107.939221;360.438838;18.312759;0;363.099953
474.00;421800694#1_1;39.21;25.74;422.00;0.00;6060452#1_0;5.10;0.00;tripinfo_422 emissions_422;52.00;422;0;788.73;1.32;0.00;11.62;DEFAULT_VEHTYPE;;0;0.00;250192.807347;3455.632660;21.643701;103.124230;4.921567;0;107.546313
476.00;6061783#3_0;52.29;15.28;309.00;0.00;507036327#1_0;5.10;0.00;tripinfo_309 emissions_309;167.00;309;0;1707.50;1.15;0.00;86.47;DEFAULT_VEHTYPE;;2;31.00;747366.449853;15022.775418;86.364904;319.310318;15.850033;0;321.260181
476.00;6054524#2_0;103.43;12.67;322.00;0.00;-112343443_0;5.10;0.00;tripinfo_322 emissions_322;154.00;322;0;1222.79;0.95;0.00;70.60;DEFAULT_VEHTYPE;;2;43.00;495666.315412;11764.214045;65.319865;209.939104;9.899650;0;213.067555
476.00;6061783#1_0;30.09;15.25;430.00;0.00;6060452#11_0;5.10;0.00;tripinfo_430 emissions_430;46.00;430;0;559.09;1.17;0.00;10.13;DEFAULT_VEHTYPE;;0;0.00;180947.054654;2727.872714;16.648254;74.835918;3.408728;0;77.781067
477.00;-637504388#4_0;2.88;15.99;352.00;0.00;130908064#7_0;5.10;0.00;tripinfo_352 emissions_352;125.00;352;0;1061.45;0.95;0.00;66.58;DEFAULT_VEHTYPE;;1;43.00;478839.642653;11994.096021;66.088679;205.558262;10.189007;0;205.834145
477.00;6055576#1_0;124.93;16.20;355.00;0.00;-806271970#0_0;5.10;0.00;tripinfo_355 emissions_355;122.00;355;0;738.93;1.19;0.00;81.46;DEFAULT_VEHTYPE;;1;52.00;434177.762980;13225.867102;70.518954;188.493701;9.377269;0;186.637441
478.00;-6057281#0_1;40.60;13.78;331.00;0.00;-6055573#3_0;5.10;0.00;tripinfo_331 emissions_331;147.00;331;0;978.96;1.16;0.00;95.49;DEFAULT_VEHTYPE;;5;47.00;527410.785889;13175.787372;72.624839;228.826311;11.315303;0;226.712589
480.00;130908153#6_0;1120.50;18.22;201.00;0.00;6061786#0_0;5.10;0.00;tripinfo_201 emissions_201;279.00;201;0;2978.64;0.87;0.00;118.58;DEFAULT_VEHTYPE;;3;62.00;917658.946661;19389.980199;109.991162;381.827257;18.395374;0;394.464239
480.00;6055023#0_0;138.15;15.03;221.00;0.00;6057280#4_0;5.10;0.00;tripinfo_221 emissions_221;259.00;221;0;1674.06;1.11;0.00;183.94;DEFAULT_VEHTYPE;;4;107.00;961443.408012;26833.628014;145.185104;418.087490;21.064478;0;413.287605
480.00;6054454#2_1;103.20;14.30;308.00;1.00;6052591_0;0.20;0.00;tripinfo_307 emissions_307;172.00;307;0;1231.66;1.07;0.00;95.32;DEFAULT_VEHTYPE;;2;70.00;550700.563137;16113.433750;86.388975;235.937613;11.547428;0;236.726468
480.00;806271970#1_0;55.64;14.19;366.00;0.00;130908153#4_0;5.10;0.00;tripinfo_366 emissions_366;114.00;366;0;1009.99;1.11;0.00;71.12;DEFAULT_VEHTYPE;;3;28.00;546594.875246;12417.214379;69.757538;237.467206;12.107609;0;234.957634
481.00;6061783#4_0;13.27;6.83;239.00;1.00;637504388#2_0;5.10;0.00;tripinfo_238 emissions_238;242.00;238;0;1541.70;1.02;0.00;164.58;DEFAULT_VEHTYPE;;4;91.00;794858.306478;23155.830077;124.361641;343.059928;16.966054;0;341.680556
481.00;6061786#1_0;39.72;14.29;372.00;0.00;6057281#1_0;0.20;0.00;tripinfo_372 emissions_372;109.00;372;0;862.22;1.10;0.00;67.74;DEFAULT_VEHTYPE;;1;39.00;487891.114639;12173.159826;67.171758;211.668188;10.667177;0;209.724497
481.00;6057281#4_1;28.41;12.16;432.00;0.00;6055573#11_0;5.10;0.00;tripinfo_432 emissions_432;49.00;432;0;495.74;0.89;0.00;14.45;DEFAULT_VEHTYPE;;0;0.00;216657.783966;3894.634724;22.932251;92.350298;4.437540;0;93.131482
482.00;130908064#6_0;75.27;20.35;374.00;0.00;130908023#2_0;0.13;0.00;tripinfo_374 emissions_374;108.00;374;0;927.24;0.92;0.00;53.90;DEFAULT_VEHTYPE;;2;38.00;373362.276133;10267.930551;55.634747;159.983538;7.926051;0;160.494437
484.00;131052342#0_0;87.93;13.76;179.00;0.00;6061786#12_0;5.10;0.00;tripinfo_179 emissions_179;305.00;179;0;2270.47;1.06;0.00;170.22;DEFAULT_VEHTYPE;;5;93.00;980354.448156;25208.714704;138.128868;419.197975;20.382651;0;421.416578
485.00;-6054382#2_0;21.74;12.70;328.00;0.00;800638464#1_0;0.34;0.00;tripinfo_328 emissions_328;157.00;328;0;1290.86;0.93;0.00;70.00;DEFAULT_VEHTYPE;;4;33.00;462474.092159;9560.707124;54.460313;193.604907;8.943613;0;198.798788
485.00;627757316_2;10.65;7.16;382.00;0.00;-6057281#4_0;5.10;0.00;tripinfo_382 emissions_382;103.00;382;0;505.43;0.99;0.00;74.27;DEFAULT_VEHTYPE;;1;54.00;349420.556243;12182.050385;63.799291;153.450587;7.823532;0;150.204263
485.00;112319056_1;75.83;17.00;390.00;2.00;-6057280#1_0;5.10;0.00;tripinfo_388 emissions_388;95.00;388;0;724.57;1.00;0.00;50.28;DEFAULT_VEHTYPE;;3;13.00;324864.171668;6124.128029;35.629301;137.613847;6.494039;0;139.645031
486.00;112343453#0_0;93.80;12.42;289.00;0.00;-6061783#3_0;5.10;0.00;tripinfo_289 emissions_289;197.00;289;0;2274.84;0.96;0.00;45.74;DEFAULT_VEHTYPE;;1;10.00;691947.971488;10810.705713;65.697558;287.245225;13.239767;0;297.437656
486.00;126303352#1_1;14.46;14.70;389.00;0.00;-6057920_0;5.10;0.00;tripinfo_389 emissions_389;97.00;389;0;1093.81;1.12;0.00;22.43;DEFAULT_VEHTYPE;;1;2.00;303975.939364;4453.359436;27.412329;124.837884;5.550632;0;130.665840
487.00;-6060452#3_0;34.20;10.64;312.00;0.00;-6055023#0_0;5.10;0.00;tripinfo_312 emissions_312;175.00;312;0;1811.97;1.18;0.00;94.19;DEFAULT_VEHTYPE;;2;43.00;824610.255460;17644.381647;100.237184;353.436087;17.868932;0;354.464394
488.00;-806271971_0;54.57;7.97;0.00;0.00;806271971_0;7.10;0.00;tripinfo_Flow7.0 emissions_Flow7.0;488.00;Flow7.0;0;2031.59;1.00;195.00;151.41;bus;;2;9.00;5257706.571377;10846.131020;2318.822985;45040.143083;1124.081497;0;2241.774702
488.00;6055573#11_0;72.32;11.25;190.00;0.00;-130908153#6_0;5.10;0.00;tripinfo_190 emissions_190;298.00;190;0;2800.84;0.90;0.00;141.21;DEFAULT_VEHTYPE;;4;95.00;949730.030488;23150.488922;128.010490;400.454561;19.668886;0;408.251866
489.00;-6055573#1_0;18.20;5.77;330.00;0.00;-800638464#0_0;5.10;0.00;tripinfo_330 emissions_330;159.00;330;0;965.75;0.89;0.00;94.76;DEFAULT_VEHTYPE;;3;66.00;441661.977733;13737.010529;72.980841;190.139726;9.279573;0;189.855271
490.00;-6062244#1_0;0.20;2.74;237.00;2.00;126303358#0_0;5.10;0.00;tripinfo_235 emissions_235;253.00;235;0;1742.50;1.01;0.00;165.90;DEFAULT_VEHTYPE;;5;91.00;773960.963609;21499.435771;116.396555;334.415016;16.646654;0;332.696510
490.00;-6057932#6_0;38.40;13.13;257.00;0.00;6056686#12_0;5.10;0.00;tripinfo_257 emissions_257;233.00;257;0;1993.58;0.96;0.00;132.83;DEFAULT_VEHTYPE;;3;81.00;981851.496122;24378.517130;134.694814;424.187662;21.563625;0;422.057925
490.00;6061786#4_0;34.48;3.95;388.00;4.00;806271971_1;5.10;0.00;tripinfo_Flow4.4 emissions_Flow4.4;102.00;Flow4.4;0;832.18;0.97;21.00;17.51;motorcycle;;0;0.00;347654.591290;14654.272154;64.019332;74.346095;21.343415;0;149.461087
491.00;-590581704#0_0;0.20;3.19;356.00;0.00;-6057928#2_0;5.10;0.00;tripinfo_356 emissions_356;135.00;356;0;1480.58;0.95;0.00;52.45;DEFAULT_VEHTYPE;;1;23.00;496197.057252;10045.336430;57.683291;208.364743;10.246151;0;213.294119
491.00;130908064#1_0;94.25;7.18;390.00;0.00;-126303358#5_0;5.10;0.00;tripinfo_390 emissions_390;101.00;390;0;802.09;1.19;0.00;68.63;DEFAULT_VEHTYPE;;1;37.00;408225.727663;10318.300680;56.782933;175.033688;8.743698;0;175.480080
493.00;-507340350#2_3;0.82;7.73;255.00;3.00;-6061786#6_0;5.10;0.00;tripinfo_252 emissions_252;238.00;252;0;1379.82;1.01;0.00;161.02;DEFAULT_VEHTYPE;;3;117.00;732252.599936;24551.839364;129.197835;317.516780;15.906937;0;314.771016
495.00;6055573#12_0;6.88;7.44;321.00;0.00;799540093#5_0;5.10;0.00;tripinfo_321 emissions_321;174.00;321;0;1159.03;0.93;0.00;110.67;DEFAULT_VEHTYPE;;3;74.00;660911.901426;18733.821423;101.154912;287.585301;14.542689;0;284.100830
